,pert_iname,trt,quantile,quant_low,quant_high,n_sig,n_sig_pos,n_sig_neg,n_sig_initial,moa
5559,ZNF473,trt_sh,-0.974,-0.974,-0.11,12,4,8,27,
5560,BX-912,trt_cp,-0.974,-0.974,0.64,93,36,57,186,Pyruvate dehydrogenase kinase inhibitor
5561,TGDS,trt_sh,-0.974,-0.974,0.678,38,16,22,69,
5562,zacopride,trt_cp,-0.974,-0.974,0.308,14,5,9,32,Serotonin receptor antagonist
5563,masoprocol,trt_cp,-0.974,-0.974,0.632,22,8,14,42,lipoxygenase inhibitor
5564,AKT1,trt_xpr,-0.974,-0.974,0.83,37,15,22,77,
5565,PRKAA1,trt_sh,-0.974,-0.974,0.622,20,8,12,36,
5566,umbelliferone,trt_cp,-0.974,-0.974,0.599,10,4,6,19,Cyclooxygenase inhibitor
5567,SLC5A6,trt_sh,-0.974,-0.974,0.772,21,12,9,43,
5568,MW-SHH-54,trt_cp,-0.974,-0.974,0.766,43,16,27,101,
5569,crizotinib,trt_cp,-0.974,-0.974,0.764,134,54,80,267,ALK tyrosine kinase receptor inhibitor
5570,celastrol,trt_cp,-0.974,-0.974,0.644,103,36,67,196,Anti-inflammatory agent|Antioxidant|HSP inhibitor|NFkB pathway inhibitor|Topoisomerase inhibitor
5571,TAAR1,trt_sh,-0.975,-0.975,0.888,11,5,6,27,
5572,PCBD1,trt_sh,-0.975,-0.975,0.712,22,9,13,43,
5573,NVP-DPP728,trt_cp,-0.975,-0.975,0.833,18,7,11,42,dipeptidyl peptidase inhibitor
5574,NFE2L1,trt_sh,-0.975,-0.975,0.664,12,5,7,27,
5575,BRD-K57064803,trt_cp,-0.975,-0.975,-0.767,29,7,22,62,
5576,BRD-K03857568,trt_cp,-0.975,-0.975,-0.676,16,5,11,30,
5577,tenidap,trt_cp,-0.975,-0.975,0.659,27,11,16,61,Cyclooxygenase inhibitor
5578,GDC-0879,trt_cp,-0.975,-0.975,0.646,84,31,53,196,RAF inhibitor
5579,selinexor,trt_cp,-0.975,-0.975,0.884,18,7,11,42,exportin antagonist
5580,IL16,trt_lig,-0.975,-0.975,0.295,11,4,7,19,
5581,KUC107191N,trt_cp,-0.976,-0.976,0.817,12,6,6,28,
5582,pasireotide,trt_cp,-0.976,-0.976,-0.159,21,7,14,42,somatostatin receptor agonist
5583,bevirimat-dimeglumine,trt_cp,-0.976,-0.976,0.661,19,8,11,42,HIV capsid assembly inhibitor
5584,LDHA,trt_sh,-0.976,-0.976,0.747,65,26,39,129,
5585,timofibrate,trt_cp,-0.976,-0.976,0.526,20,8,12,42,"cholesterol inhibitor, lipase clearing factor inhibitor"
5586,CRKL,trt_sh,-0.976,-0.976,0.711,89,39,50,194,
5587,tetramethyl-haematoxylone,trt_cp,-0.976,-0.976,0.337,11,4,7,19,
5588,trimebutine,trt_cp,-0.976,-0.976,-0.798,26,6,20,53,Opioid receptor agonist
5589,PRKAG2,trt_sh,-0.976,-0.976,0.915,17,9,8,29,
5590,PSEN2,trt_sh,-0.976,-0.976,0.65,15,6,9,29,
5591,MOK,trt_sh,-0.976,-0.976,0.782,35,15,20,81,
5592,IRF5,trt_sh,-0.976,-0.976,-0.632,18,5,13,27,
5593,BRD-K65242613,trt_cp,-0.976,-0.976,-0.851,12,1,11,13,
5594,BRD-K74548617,trt_cp,-0.976,-0.976,0.84,10,5,5,16,
5595,HG-14-10-04,trt_cp,-0.977,-0.977,0.413,59,20,39,128,
5596,KDELR2,trt_sh,-0.977,-0.977,-0.736,18,5,13,42,
5597,MAP3K4,trt_sh,-0.977,-0.977,-0.337,37,12,25,75,
5598,SERPINB5,trt_sh,-0.977,-0.977,0.864,12,6,6,27,
5599,BRD-K60379529,trt_cp,-0.977,-0.977,-0.543,10,3,7,17,
5600,GBA,trt_sh,-0.977,-0.977,-0.464,10,3,7,24,
5601,ticlopidine,trt_cp,-0.977,-0.977,0.653,36,16,20,76,Purinergic receptor antagonist
5602,BRD-K96433222,trt_cp,-0.977,-0.977,-0.78,12,1,11,17,
5603,UFM1,trt_sh,-0.977,-0.977,-0.193,18,6,12,36,
5604,CTBP1,trt_sh,-0.977,-0.977,0.7,21,8,13,39,
5605,LY-303511,trt_cp,-0.977,-0.977,0.838,13,7,6,19,Casein kinase inhibitor|PI3K inhibitor
5606,MBOAT7,trt_sh,-0.977,-0.977,-0.622,20,6,14,44,
5607,SDM-25N,trt_cp,-0.977,-0.977,-0.671,11,3,8,28,Opioid receptor antagonist
5608,SLC30A2,trt_sh,-0.978,-0.978,-0.798,13,3,10,24,
5609,vicriviroc,trt_cp,-0.978,-0.978,-0.616,30,9,21,59,CC chemokine receptor antagonist
5610,ZNF524,trt_sh,-0.978,-0.978,-0.665,13,4,9,27,
5611,VRK2,trt_sh,-0.978,-0.978,-0.156,24,8,16,42,
5612,midodrine,trt_cp,-0.978,-0.978,0.778,36,15,21,79,Adrenergic receptor agonist
5613,RXRB,trt_sh,-0.978,-0.978,0.945,11,5,6,27,
5614,norgestimate,trt_cp,-0.978,-0.978,0.824,16,6,10,27,Progesterone receptor agonist
5615,PIK3R4,trt_sh,-0.978,-0.978,-0.7,19,5,14,42,
5616,CSNK2A2,trt_sh,-0.978,-0.978,0.737,53,22,31,108,
5617,PLP2,trt_sh,-0.978,-0.978,0.721,19,8,11,39,
5618,olvanil,trt_cp,-0.978,-0.978,-0.521,10,3,7,19,TRPV agonist
5619,EXO1,trt_sh,-0.978,-0.978,0.607,32,13,19,56,
5620,PTMS,trt_sh,-0.978,-0.978,0.714,45,16,29,76,
5621,CBR1,trt_sh,-0.978,-0.978,0.811,51,23,28,93,
5622,tipifarnib,trt_cp,-0.979,-0.979,-0.781,27,7,20,59,Farnesyltransferase inhibitor
5623,ARF6,trt_sh,-0.979,-0.979,0.554,14,5,9,27,
5624,tivozanib,trt_cp,-0.979,-0.979,0.879,154,73,81,281,VEGFR inhibitor
5625,PRKCZ,trt_sh,-0.979,-0.979,0.581,68,25,43,131,
5626,mephentermine,trt_cp,-0.979,-0.979,-0.812,27,7,20,69,Adrenergic receptor agonist
5627,PGF,trt_sh,-0.979,-0.979,-0.552,16,5,11,24,
5628,SKP2,trt_sh,-0.979,-0.979,0.781,13,6,7,33,
5629,PAK2,trt_sh,-0.979,-0.979,0.544,15,6,9,33,
5630,BRD-K97926541,trt_cp,-0.979,-0.979,-0.657,10,3,7,15,
5631,PTDSS1,trt_sh,-0.979,-0.979,0.736,14,8,6,24,
5632,PKN1,trt_sh,-0.979,-0.979,0.859,23,9,14,31,
5633,isoxicam,trt_cp,-0.979,-0.979,0.813,14,7,7,26,Cyclooxygenase inhibitor
5634,ICI-89406,trt_cp,-0.979,-0.979,-0.559,12,3,9,19,Adrenergic receptor antagonist
5635,IER3,trt_sh,-0.979,-0.979,0.783,20,8,12,39,
5636,FOXD4L3,trt_sh,-0.979,-0.979,0.714,32,12,20,63,
5637,ditolylguanidine,trt_cp,-0.979,-0.979,-0.751,14,4,10,19,Sigma receptor agonist
5638,AKAP9,trt_sh,-0.98,-0.98,-0.907,20,2,18,30,
5639,PROKR2,trt_sh,-0.98,-0.98,0.904,13,6,7,26,
5640,FCGR2A,trt_sh,-0.98,-0.98,0.784,17,7,10,27,
5641,HAGH,trt_sh,-0.98,-0.98,-0.241,12,4,8,24,
5642,ACOT9,trt_sh,-0.98,-0.98,-0.819,12,2,10,22,
5643,GCLC,trt_sh,-0.98,-0.98,0.661,22,9,13,33,
5644,SKI-II,trt_cp,-0.98,-0.98,0.8,67,30,37,125,Sphingosine kinase inhibitor
5645,WRN,trt_sh,-0.98,-0.98,0.888,39,18,21,75,
5646,STK10,trt_sh,-0.98,-0.98,0.756,36,15,21,77,
5647,TGX-221,trt_cp,-0.98,-0.98,0.873,95,42,53,180,PI3K inhibitor
5648,RNMT,trt_sh,-0.98,-0.98,0.911,18,7,11,44,
5649,zuclopenthixol,trt_cp,-0.98,-0.98,0.94,14,6,8,23,Dopamine receptor antagonist
5650,BRD-K95760042,trt_cp,-0.981,-0.981,0.563,18,7,11,34,
5651,trametinib,trt_cp,-0.981,-0.981,-0.657,73,20,53,161,MEK inhibitor
5652,PRR7,trt_sh,-0.981,-0.981,0.898,20,10,10,43,
5653,sorafenib,trt_cp,-0.981,-0.981,0.768,139,57,82,284,RAF inhibitor|FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor
5654,tacrolimus,trt_cp,-0.981,-0.981,0.856,87,42,45,167,Calcineurin inhibitor
5655,KIAA0317,trt_sh,-0.981,-0.981,0.629,20,8,12,42,
5656,QL-XII-47,trt_cp,-0.981,-0.981,0.677,94,34,60,202,BTK inhibitor|Cytoplasmic tyrosine protein kinase BMX inhibitor
5657,ARPC4,trt_sh,-0.981,-0.981,0.893,21,8,13,27,
5658,benzthiazide,trt_cp,-0.981,-0.981,0.88,35,14,21,69,Carbonic anhydrase inhibitor
5659,ANO10,trt_sh,-0.981,-0.981,-0.686,19,5,14,29,
5660,IRAK4,trt_sh,-0.981,-0.981,-0.234,18,6,12,37,
5661,FTSJ1,trt_sh,-0.981,-0.981,0.365,20,7,13,42,
5662,EI-273,trt_cp,-0.982,-0.982,-0.906,10,1,9,18,PKC inhibitor
5663,BRD-K83694683,trt_cp,-0.982,-0.982,0.743,28,10,18,63,
5664,GR-206,trt_cp,-0.982,-0.982,0.898,15,7,8,24,Aryl hydrocarbon receptor ligand
5665,MAPKAP1,trt_sh,-0.982,-0.982,-0.12,15,5,10,32,
5666,CENPE,trt_sh,-0.982,-0.982,-0.631,21,5,16,41,
5667,ARAF,trt_sh,-0.982,-0.982,0.773,35,19,16,61,
5668,emtricitabine,trt_cp,-0.982,-0.982,-0.702,20,5,15,42,nucleoside reverse transcriptase inhibitor
5669,BIRC2,trt_sh,-0.982,-0.982,0.435,23,8,15,35,
5670,HLA-DRB4,trt_sh,-0.982,-0.982,-0.176,18,6,12,26,
5671,SSX3,trt_sh,-0.982,-0.982,0.829,16,7,9,24,
5672,BRD-K32927008,trt_cp,-0.982,-0.982,0.57,13,5,8,18,
5673,dihydroergocristine,trt_cp,-0.982,-0.982,0.8,44,19,25,91,Adrenergic receptor antagonist|Prolactin inhibitor
5674,AVL-292,trt_cp,-0.982,-0.982,-0.641,23,7,16,42,Bruton's tyrosine kinase (BTK) inhibitor
5675,tagatose,trt_cp,-0.982,-0.982,-0.705,22,3,19,42,phosphorylase inhibitor
5676,PIM3,trt_sh,-0.982,-0.982,0.877,16,7,9,30,
5677,iniparib,trt_cp,-0.983,-0.983,0.678,99,37,62,210,PARP inhibitor
5678,quinisocaine,trt_cp,-0.983,-0.983,0.924,13,6,7,23,Local anesthetic
5679,HDAC3-selective,trt_cp,-0.983,-0.983,0.74,52,21,31,118,HDAC inhibitor
5680,NQO1,trt_sh,-0.983,-0.983,-0.7,20,3,17,33,
5681,CTRB1,trt_sh,-0.983,-0.983,-0.677,17,5,12,33,
5682,pindolol,trt_cp,-0.983,-0.983,-0.701,36,10,26,68,Adrenergic receptor antagonist
5683,AKT3,trt_sh,-0.983,-0.983,0.898,86,42,44,144,
5684,olmesartan-medoxomil,trt_cp,-0.983,-0.983,0.802,36,16,20,69,Angiotensin receptor antagonist
5685,solanine,trt_cp,-0.983,-0.983,0.887,10,5,5,19,Acetylcholinesterase inhibitor
5686,NR1H2,trt_sh,-0.983,-0.983,0.66,53,22,31,103,
5687,CD19,trt_sh,-0.983,-0.983,-0.672,36,11,25,77,
5688,telmesteine,trt_cp,-0.983,-0.983,-0.029,21,7,14,42,mucolytic agent
5689,SCAND1,trt_sh,-0.983,-0.983,-0.738,19,3,16,43,
5690,BNIPL,trt_sh,-0.983,-0.983,0.632,10,5,5,24,
5691,fluticasone,trt_cp,-0.983,-0.983,-0.66,19,5,14,40,Glucocorticoid receptor agonist
5692,PD-166793,trt_cp,-0.983,-0.983,-0.146,12,4,8,19,Metalloproteinase inhibitor|Collagenase inhibitor
5693,MARS,trt_sh,-0.984,-0.984,0.875,15,7,8,27,
5694,RRAGA,trt_sh,-0.984,-0.984,0.951,20,11,9,41,
5695,BRD-K35024477,trt_cp,-0.984,-0.984,0.888,13,7,6,17,
5696,IL2RA,trt_sh,-0.984,-0.984,0.251,11,4,7,27,
5697,apixaban,trt_cp,-0.984,-0.984,-0.086,24,8,16,42,coagulation factor inhibitor
5698,PTEN,trt_sh,-0.984,-0.984,0.841,41,17,24,98,
5699,NCOA4,trt_sh,-0.984,-0.984,-0.715,14,4,10,27,
5700,vesamicol,trt_cp,-0.984,-0.984,-0.606,16,4,12,34,Acetylcholinesterase inhibitor
5701,BRD-K00640357,trt_cp,-0.984,-0.984,0.791,50,24,26,101,
5702,CGS-20625,trt_cp,-0.984,-0.984,0.74,36,16,20,61,Benzodiazepine receptor agonist
5703,pergolide,trt_cp,-0.984,-0.984,0.786,21,10,11,37,Dopamine receptor agonist
5704,hemado,trt_cp,-0.984,-0.984,-0.902,11,0,11,19,Adenosine receptor agonist
5705,BRD-K60685007,trt_cp,-0.984,-0.984,0.95,10,4,6,17,
5706,danazol,trt_cp,-0.984,-0.984,0.717,52,19,33,117,Estrogen receptor antagonist|Progesterone receptor agonist
5707,INPPL1,trt_sh,-0.984,-0.984,0.898,13,7,6,27,
5708,METTL4,trt_sh,-0.984,-0.984,0.697,10,4,6,26,
5709,Ro-28-1675,trt_cp,-0.984,-0.984,0.774,37,16,21,95,Glucokinase activator
5710,temsirolimus,trt_cp,-0.984,-0.984,0.76,72,31,41,143,MTOR inhibitor
5711,RARA,trt_sh,-0.984,-0.984,-0.731,54,14,40,99,
5712,FLT3LG,trt_lig,-0.984,-0.984,-0.789,12,2,10,19,
5713,ABCF2,trt_sh,-0.984,-0.984,0.785,19,8,11,33,
5714,EIF5A,trt_sh,-0.984,-0.984,-0.747,11,3,8,27,
5715,methazolamide,trt_cp,-0.985,-0.985,0.737,24,10,14,57,Carbonic anhydrase inhibitor
5716,ivacaftor,trt_cp,-0.985,-0.985,0.739,27,12,15,42,CFTR channel potentiator
5717,indirubin-3-monoxime,trt_cp,-0.985,-0.985,-0.713,12,3,9,23,CDK inhibitor|Glycogen synthase kinase inhibitor
5718,APO-866,trt_cp,-0.985,-0.985,0.332,29,10,19,59,Niacinamide phosphoribosyltransferase inhibitor|NAMPT inhibitor
5719,CDK5,trt_sh,-0.985,-0.985,0.8,31,14,17,53,
5720,BRD-K06217810,trt_cp,-0.985,-0.985,-0.75,10,2,8,13,DYRK inhibitor
5721,KRAS,trt_xpr,-0.985,-0.985,0.935,26,12,14,77,
5722,ixabepilone,trt_cp,-0.985,-0.985,-0.58,17,4,13,42,microtubule stabilizing agent
5723,mitotane,trt_cp,-0.985,-0.985,0.949,15,8,7,27,Antineoplastic agent
5724,KCNMA1,trt_sh,-0.985,-0.985,-0.791,16,3,13,33,
5725,APEH,trt_sh,-0.985,-0.985,-0.822,13,4,9,27,
5726,HA-1004,trt_cp,-0.985,-0.985,-0.755,11,2,9,19,Calcium channel blocker
5727,saclofen,trt_cp,-0.986,-0.986,0.746,10,4,6,19,GABA receptor antagonist
5728,VRK1,trt_sh,-0.986,-0.986,-0.584,23,7,16,41,
5729,BG-STK33-03,trt_cp,-0.986,-0.986,-0.792,18,3,15,32,Serine/threonine kinase inhibitor
5730,CCNB2,trt_sh,-0.986,-0.986,0.683,24,10,14,66,
5731,EDNRB,trt_sh,-0.986,-0.986,-0.149,18,6,12,27,
5732,GMDS,trt_sh,-0.986,-0.986,0.758,40,18,22,75,
5733,cyanocobalamin,trt_cp,-0.986,-0.986,-0.765,24,6,18,46,Methylmalonyl CoA mutase stimulant|Vitamin B
5734,SID-26681509,trt_cp,-0.986,-0.986,0.789,50,20,30,94,Cathepsin inhibitor
5735,tolimidone,trt_cp,-0.986,-0.986,-0.703,26,7,19,42,SRC activator
5736,carbamazepine,trt_cp,-0.986,-0.986,0.779,70,32,38,144,Carboxamide antiepileptic
5737,UVRAG,trt_sh,-0.986,-0.986,0.658,25,10,15,42,
5738,PRR15L,trt_sh,-0.986,-0.986,0.833,22,8,14,42,
5739,LIAS,trt_sh,-0.986,-0.986,0.643,16,6,10,24,
5740,lenalidomide,trt_cp,-0.986,-0.986,0.591,66,24,42,124,Anticancer agent
5741,lonafarnib,trt_cp,-0.986,-0.986,0.804,18,7,11,42,farnesyltransferase inhibitor
5742,F3,trt_sh,-0.986,-0.986,0.598,19,7,12,33,
5743,NCOA3,trt_sh,-0.986,-0.986,0.723,25,10,15,77,
5744,dipyridamole,trt_cp,-0.986,-0.986,-0.717,41,9,32,79,Phosphodiesterase inhibitor
5745,novobiocin,trt_cp,-0.986,-0.986,-0.733,15,4,11,46,Bacterial DNA gyrase inhibitor
5746,ZD-7288,trt_cp,-0.987,-0.987,-0.816,25,4,21,61,HCN channel blocker
5747,SOAT1,trt_sh,-0.987,-0.987,-0.59,19,6,13,31,
5748,anecortave-acetate,trt_cp,-0.987,-0.987,0.733,18,7,11,42,angiogenesis inhibitor
5749,TFRC,trt_sh,-0.987,-0.987,0.732,18,7,11,33,
5750,MAP2K3,trt_sh,-0.987,-0.987,-0.588,19,5,14,39,
5751,BRD-K53327986,trt_cp,-0.987,-0.987,0.241,11,4,7,17,
5752,chelidonine,trt_cp,-0.987,-0.987,0.957,13,6,7,23,Tubulin inhibitor
5753,GTF2A1,trt_sh,-0.987,-0.987,0.818,15,6,9,27,
5754,CCNE1,trt_sh,-0.987,-0.987,0.909,23,11,12,49,
5755,UNC-1215,trt_cp,-0.987,-0.987,0.839,64,29,35,129,
5756,RAD50,trt_sh,-0.987,-0.987,0.719,31,12,19,62,
5757,RAMP1,trt_sh,-0.988,-0.988,-0.668,10,3,7,27,
5758,TGFBR2,trt_xpr,-0.988,-0.988,0.789,26,10,16,66,
5759,minaprine,trt_cp,-0.988,-0.988,0.637,31,11,20,60,Serotonin reuptake inhibitor
5760,PRKAR2A,trt_sh,-0.988,-0.988,0.791,19,9,10,35,
5761,PAFAH1B1,trt_sh,-0.988,-0.988,-0.738,23,5,18,66,
5762,AMD1,trt_sh,-0.988,-0.988,-0.7,12,3,9,27,
5763,LYN,trt_sh,-0.988,-0.988,-0.661,73,22,51,112,
5764,FGG,trt_sh,-0.988,-0.988,0.577,16,6,10,27,
5765,ANO1,trt_sh,-0.988,-0.988,-0.85,10,1,9,27,
5766,BRD-K98645985,trt_cp,-0.988,-0.988,0.67,16,6,10,44,
5767,BRD-A68274214,trt_cp,-0.988,-0.988,-0.222,12,4,8,17,
5768,BRD-A06131576,trt_cp,-0.988,-0.988,-0.752,11,2,9,17,
5769,RALB,trt_sh,-0.988,-0.988,-0.691,11,2,9,30,
5770,OSI-930,trt_cp,-0.988,-0.988,0.624,95,33,62,180,KIT inhibitor|VEGFR inhibitor
5771,SPB02137,trt_cp,-0.989,-0.989,0.705,17,7,10,30,
5772,USP12,trt_sh,-0.989,-0.989,-0.676,15,4,11,22,
5773,FAS,trt_sh,-0.989,-0.989,0.697,56,23,33,103,
5774,firategrast,trt_cp,-0.989,-0.989,0.268,20,7,13,42,integrin antagonist
5775,LRRK2,trt_sh,-0.989,-0.989,-0.648,25,7,18,38,
5776,purmorphamine,trt_cp,-0.989,-0.989,0.849,44,18,26,78,Smoothened receptor agonist
5777,DIABLO,trt_sh,-0.989,-0.989,0.657,16,6,10,32,
5778,oxatomide,trt_cp,-0.989,-0.989,0.68,18,7,11,42,histamine receptor antagonist
5779,PDGFRA,trt_sh,-0.989,-0.989,0.595,30,11,19,67,
5780,TOLLIP,trt_sh,-0.989,-0.989,-0.067,18,6,12,24,
5781,CHEK1,trt_sh,-0.99,-0.99,0.775,93,41,52,178,
5782,GP-2a,trt_cp,-0.99,-0.99,0.802,10,4,6,19,Cannabinoid receptor agonist
5783,CLK3,trt_sh,-0.99,-0.99,-0.699,18,5,13,37,
5784,OXT,trt_lig,-0.99,-0.99,-0.633,13,4,9,19,
5785,GSK-J4,trt_cp,-0.99,-0.99,0.799,52,21,31,129,histone lysine demethylase inhibitor
5786,estradiol-cypionate,trt_cp,-0.99,-0.99,0.693,11,5,6,23,Estrogen receptor agonist
5787,AKR1B1,trt_sh,-0.99,-0.99,0.19,11,4,7,26,
5788,TSPAN8,trt_sh,-0.99,-0.99,-0.766,15,4,11,33,
5789,DPCPX,trt_cp,-0.99,-0.99,0.262,17,6,11,42,adenosine receptor antagonist
5790,BRD-K58698715,trt_cp,-0.99,-0.99,0.266,17,6,11,32,
5791,digitoxin,trt_cp,-0.99,-0.99,-0.724,10,3,7,26,ATPase inhibitor
5792,SHC4,trt_sh,-0.99,-0.99,-0.779,12,3,9,24,
5793,IL20,trt_sh,-0.99,-0.99,-0.741,10,1,9,31,
5794,nadolol,trt_cp,-0.99,-0.99,0.851,32,17,15,57,Adrenergic receptor antagonist
5795,proxymetacaine,trt_cp,-0.991,-0.991,0.661,19,7,12,34,Sodium channel blocker
5796,tioconazole,trt_cp,-0.991,-0.991,0.806,22,11,11,45,Sterol demethylase inhibitor
5797,canrenoic-acid,trt_cp,-0.991,-0.991,-0.084,12,4,8,26,Mineralocorticoid receptor antagonist
5798,BRD-K73315009,trt_cp,-0.991,-0.991,-0.685,10,2,8,13,
5799,TRAPPC6A,trt_sh,-0.991,-0.991,0.788,22,10,12,39,
5800,APPBP2,trt_sh,-0.991,-0.991,-0.15,21,7,14,36,
5801,FGF18,trt_lig,-0.991,-0.991,-0.678,10,2,8,19,
5802,HLA-DQB1,trt_sh,-0.991,-0.991,0.827,11,6,5,24,
5803,RIPK2,trt_sh,-0.991,-0.991,0.823,21,11,10,38,
5804,estramustine-phosphate,trt_cp,-0.991,-0.991,-0.536,22,7,15,42,"DNA synthesis inhibitor, microtubule inhibitor"
5805,malotilate,trt_cp,-0.991,-0.991,0.534,22,8,14,42,protein synthesis stimulant
5806,rucaparib,trt_cp,-0.991,-0.991,0.807,88,38,50,173,PARP inhibitor
5807,PTP4A1,trt_xpr,-0.991,-0.991,0.624,28,10,18,66,
5808,BRD-K02598395,trt_cp,-0.991,-0.991,0.741,10,4,6,13,
5809,SU-4312,trt_cp,-0.991,-0.991,0.689,18,7,11,38,Tyrosine kinase inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor
5810,tigecycline,trt_cp,-0.991,-0.991,-0.749,40,10,30,72,Bacterial 30S ribosomal subunit inhibitor
5811,HLF,trt_sh,-0.991,-0.991,0.757,42,20,22,75,
5812,oxfendazole,trt_cp,-0.991,-0.991,0.77,39,16,23,69,Anthelmintic agent
5813,atrasentan,trt_cp,-0.992,-0.992,0.879,16,8,8,42,endothelin receptor antagonist
5814,DAP,trt_sh,-0.992,-0.992,-0.522,23,7,16,33,
5815,JAK1,trt_sh,-0.992,-0.992,0.834,101,42,59,187,
5816,colforsin,trt_cp,-0.992,-0.992,-0.602,10,3,7,23,Adenylyl cyclase activator
5817,CRK,trt_sh,-0.992,-0.992,0.645,18,8,10,33,
5818,ATP2A2,trt_sh,-0.992,-0.992,0.933,15,7,8,27,
5819,KIF11,trt_sh,-0.992,-0.992,-0.623,82,23,59,142,
5820,MAP3K8,trt_sh,-0.992,-0.992,0.395,23,8,15,52,
5821,proguanil,trt_cp,-0.992,-0.992,0.731,32,12,20,65,Dihydrofolate reductase inhibitor
5822,ZD-7155,trt_cp,-0.992,-0.992,0.797,10,4,6,19,Angiotensin receptor antagonist
5823,cycloheximide,trt_cp,-0.992,-0.992,0.339,29,10,19,93,Protein synthesis inhibitor
5824,PSRC1,trt_sh,-0.992,-0.992,-0.674,21,4,17,39,
5825,WWTR1,trt_sh,-0.993,-0.993,0.725,17,7,10,41,
5826,SRC,trt_sh,-0.993,-0.993,-0.754,23,6,17,50,
5827,NDUFS4,trt_sh,-0.993,-0.993,0.697,15,6,9,27,
5828,PIK3CA,trt_xpr,-0.993,-0.993,0.723,84,37,47,154,
5829,BMS-345541,trt_cp,-0.993,-0.993,-0.169,103,34,69,210,IKK inhibitor
5830,tolnaftate,trt_cp,-0.993,-0.993,0.628,31,11,20,45,Fungal squalene epoxidase inhibitor
5831,SAR-245409,trt_cp,-0.993,-0.993,0.74,87,35,52,180,PI3K inhibitor
5832,EXOSC4,trt_sh,-0.993,-0.993,-0.778,22,5,17,36,
5833,PCSK7,trt_sh,-0.993,-0.993,-0.796,11,3,8,27,
5834,TEAD1,trt_sh,-0.993,-0.993,0.807,14,7,7,24,
5835,BHMT2,trt_sh,-0.993,-0.993,0.648,14,6,8,24,
5836,noretynodrel,trt_cp,-0.993,-0.993,-0.479,31,10,21,57,Progestogen hormone
5837,DYNLL1,trt_sh,-0.993,-0.993,-0.743,15,4,11,27,
5838,SA-1939936,trt_cp,-0.993,-0.993,-0.723,13,3,10,24,
5839,BMP4,trt_oe,-0.993,-0.993,0.643,10,5,5,16,
5840,GMPS,trt_sh,-0.993,-0.993,0.881,11,5,6,27,
5841,FIGF,trt_sh,-0.993,-0.993,0.941,14,7,7,27,
5842,ZNF607,trt_sh,-0.993,-0.993,-0.581,13,4,9,27,
5843,levonorgestrel,trt_cp,-0.993,-0.993,0.633,44,16,28,83,Estrogen receptor agonist|Glucocorticoid receptor antagonist|Progesterone receptor agonist|Progesterone receptor antagonist
5844,SLC30A8,trt_sh,-0.993,-0.993,-0.737,11,3,8,27,
5845,BRD-K29622226,trt_cp,-0.993,-0.993,-0.675,12,3,9,17,
5846,NDUFS3,trt_sh,-0.993,-0.993,-0.373,12,4,8,27,
5847,SIB-1757,trt_cp,-0.993,-0.993,0.325,11,4,7,19,Glutamate receptor antagonist
5848,BRD-K01602319,trt_cp,-0.993,-0.993,-0.807,10,1,9,15,
5849,CXCL11,trt_lig,-0.993,-0.993,-0.507,13,4,9,19,
5850,GM2A,trt_sh,-0.994,-0.994,0.564,41,15,26,69,
5851,apoptosis-activator-II,trt_cp,-0.994,-0.994,-0.625,10,3,7,19,Carboxylesterase inhibitor
5852,PRDX2,trt_sh,-0.994,-0.994,0.801,16,7,9,24,
5853,GNAI2,trt_sh,-0.994,-0.994,0.882,37,18,19,66,
5854,rondual-kinase-inhibitor,trt_cp,-0.994,-0.994,0.781,76,31,45,162,Hepatocyte growth factor receptor inhibitor
5855,FADS1,trt_sh,-0.994,-0.994,-0.535,16,5,11,27,
5856,SA-97259,trt_cp,-0.994,-0.994,-0.713,13,2,11,25,
5857,HEXB,trt_sh,-0.994,-0.994,-0.786,11,1,10,27,
5858,FGFR2,trt_sh,-0.994,-0.994,0.523,34,12,22,59,
5859,NVP-TAE226,trt_cp,-0.994,-0.994,-0.613,64,19,45,130,protein tyrosine kinase inhibitor
5860,BRD-K69496360,trt_cp,-0.994,-0.994,-0.778,11,2,9,17,
5861,DHX29,trt_sh,-0.994,-0.994,-0.582,16,5,11,39,
5862,CYT-997,trt_cp,-0.994,-0.994,0.516,36,13,23,100,Tubulin inhibitor
5863,MAF,trt_sh,-0.994,-0.994,0.237,14,5,9,27,
5864,NTAN1,trt_sh,-0.994,-0.994,0.917,16,7,9,33,
5865,tosyllysyl-chloromethyl-ketone,trt_cp,-0.994,-0.994,-0.596,14,4,10,19,Chymotrypsin inhibitor
5866,HEATR1,trt_sh,-0.994,-0.994,0.93,23,13,10,42,
5867,DDR1,trt_sh,-0.994,-0.994,0.834,98,43,55,181,
5868,PLS1,trt_sh,-0.995,-0.995,0.764,24,12,12,42,
5869,GPR19,trt_sh,-0.995,-0.995,-0.716,17,5,12,27,
5870,ZNF629,trt_sh,-0.995,-0.995,-0.869,19,4,15,42,
5871,SUPT16H,trt_sh,-0.995,-0.995,-0.642,14,4,10,26,
5872,BRD-A26595446,trt_cp,-0.995,-0.995,0.837,10,4,6,18,
5873,CCNG2,trt_sh,-0.995,-0.995,0.864,14,7,7,27,
