,pert_iname,trt,quantile,quant_low,quant_high,n_sig,n_sig_pos,n_sig_neg,n_sig_initial,moa
5096,VEGFA,trt_sh,-1.02,-1.02,-0.468,28,9,19,60,
5097,PIK3CG,trt_sh,-1.02,-1.02,0.644,12,5,7,37,
5098,homatropine,trt_cp,-1.021,-1.021,0.66,25,9,16,49,Acetylcholine receptor antagonist
5099,HMGB2,trt_sh,-1.021,-1.021,0.8,13,5,8,27,
5100,EBP,trt_sh,-1.021,-1.021,-0.602,36,10,26,63,
5101,PPIE,trt_sh,-1.021,-1.021,-0.572,20,6,14,42,
5102,rebastinib,trt_cp,-1.021,-1.021,-0.741,59,9,50,132,"Bcr-Abl kinase inhibitor, TIE tyrosine kinase inhibitor, VEGFR inhibitor"
5103,VX-745,trt_cp,-1.021,-1.021,0.828,67,29,38,180,P38 MAPK inhibitor
5104,clarithromycin,trt_cp,-1.021,-1.021,0.91,22,12,10,57,Bacterial 50S ribosomal subunit inhibitor
5105,BX-795,trt_cp,-1.021,-1.021,-0.7,75,19,56,173,IKK inhibitor
5106,MAT1A,trt_sh,-1.021,-1.021,-0.17,12,4,8,24,
5107,S100A11,trt_sh,-1.021,-1.021,-0.683,12,1,11,24,
5108,BRD-K31553917,trt_cp,-1.021,-1.021,-0.084,12,4,8,30,
5109,ANXA5,trt_sh,-1.022,-1.022,0.22,14,5,9,33,
5110,MAPKAPK5,trt_sh,-1.022,-1.022,-0.807,34,7,27,71,
5111,ABT-239,trt_cp,-1.022,-1.022,-0.762,19,5,14,42,histamine receptor antagonist
5112,PISD,trt_sh,-1.022,-1.022,0.931,11,6,5,27,
5113,vecuronium,trt_cp,-1.023,-1.023,-0.709,18,5,13,35,Acetylcholine receptor antagonist
5114,KX2-391,trt_cp,-1.023,-1.023,-0.656,19,5,14,42,"SRC inhibitor, tubulin polymerization inhibitor"
5115,DHRS7,trt_sh.cgs,-1.023,-1.023,-0.884,10,1,9,14,
5116,MSMO1,trt_sh,-1.023,-1.023,-0.619,16,5,11,33,
5117,SLC16A1,trt_sh,-1.023,-1.023,0.661,18,7,11,33,
5118,SRT-1720,trt_cp,-1.023,-1.023,-0.471,25,8,17,59,SIRT activator
5119,WNT10B,trt_sh,-1.023,-1.023,0.642,13,7,6,30,
5120,spiramide,trt_cp,-1.023,-1.023,0.646,16,6,10,35,Dopamine receptor antagonist|Serotonin receptor antagonist
5121,COL-3,trt_cp,-1.023,-1.023,-0.806,28,6,22,108,Matrix metalloprotease inhibitor
5122,ginkgolide-b,trt_cp,-1.023,-1.023,0.862,16,9,7,42,
5123,ADO,trt_sh,-1.024,-1.024,0.792,24,9,15,39,
5124,COG4,trt_sh,-1.024,-1.024,-0.446,25,8,17,42,
5125,BRD-K06765193,trt_cp,-1.024,-1.024,0.819,20,8,12,42,
5126,basimglurant,trt_cp,-1.024,-1.024,-0.224,15,5,10,42,glutamate receptor antagonist
5127,GRPR,trt_sh,-1.024,-1.024,0.928,10,6,4,24,
5128,EPHB2,trt_sh,-1.024,-1.024,-0.745,11,3,8,33,
5129,tebipenem,trt_cp,-1.024,-1.024,-0.791,14,3,11,42,bacterial cell wall synthesis inhibitor
5130,GALE,trt_sh,-1.025,-1.025,0.893,29,12,17,75,
5131,SYPL1,trt_sh,-1.025,-1.025,-0.064,21,7,14,39,
5132,BX-912,trt_cp,-1.025,-1.025,-0.67,93,25,68,186,Pyruvate dehydrogenase kinase inhibitor
5133,ELOVL6,trt_sh,-1.025,-1.025,0.791,15,7,8,39,
5134,PDK1,trt_sh,-1.025,-1.025,0.936,15,8,7,37,
5135,BRD-K12238169,trt_cp,-1.025,-1.025,0.894,15,7,8,32,
5136,BRD-K15250199,trt_cp,-1.025,-1.025,0.887,10,4,6,17,
5137,BHMT2,trt_sh,-1.025,-1.025,0.779,10,5,5,24,
5138,GAS6,trt_lig,-1.025,-1.025,-0.722,54,15,39,107,
5139,PF-750,trt_cp,-1.025,-1.025,-0.719,25,6,19,59,FAAH inhibitor
5140,MTHFD2,trt_sh,-1.025,-1.025,-0.838,33,3,30,99,
5141,PIAS4,trt_sh,-1.025,-1.025,0.628,13,6,7,27,
5142,erythromycin-estolate,trt_cp,-1.025,-1.025,0.885,10,4,6,23,Bacterial 50S ribosomal subunit inhibitor
5143,corticosterone,trt_cp,-1.026,-1.026,-0.524,10,3,7,17,Mineralocorticoid receptor agonist
5144,KLHDC2,trt_sh,-1.026,-1.026,0.785,13,5,8,39,
5145,CREB1,trt_sh,-1.026,-1.026,0.615,43,15,28,107,
5146,USP22,trt_sh,-1.026,-1.026,-0.655,16,5,11,39,
5147,rottlerin,trt_cp,-1.026,-1.026,-0.324,70,23,47,161,MAP kinase inhibitor|Protein kinase inhibitor
5148,DDX49,trt_sh,-1.026,-1.026,0.788,18,9,9,40,
5149,IL11RA,trt_sh,-1.026,-1.026,-0.831,13,1,12,27,
5150,SOX10,trt_sh,-1.026,-1.026,-0.789,13,3,10,27,
5151,HDAC6,trt_sh,-1.026,-1.026,0.844,43,17,26,98,
5152,FOXO3,trt_sh,-1.026,-1.026,-0.416,23,7,16,68,
5153,piclamilast,trt_cp,-1.026,-1.026,-0.773,22,5,17,42,phosphodiesterase inhibitor
5154,droperidol,trt_cp,-1.026,-1.026,0.748,35,15,20,76,Dopamine receptor antagonist
5155,ZFP1,trt_sh,-1.027,-1.027,-0.183,12,4,8,27,
5156,CTS-1027,trt_cp,-1.027,-1.027,-0.86,16,2,14,42,metalloproteinase inhibitor
5157,ZNF684,trt_sh,-1.027,-1.027,0.419,14,5,9,27,
5158,AATF,trt_sh,-1.027,-1.027,-0.056,18,6,12,33,
5159,emtricitabine,trt_cp,-1.027,-1.027,0.756,14,7,7,42,nucleoside reverse transcriptase inhibitor
5160,YWHAQ,trt_sh,-1.027,-1.027,0.886,14,7,7,27,
5161,STK3,trt_sh,-1.027,-1.027,-0.831,21,3,18,46,
5162,FPGS,trt_sh,-1.027,-1.027,0.557,24,9,15,72,
5163,LZIC,trt_sh,-1.027,-1.027,-0.49,12,3,9,33,
5164,balaglitazone,trt_cp,-1.027,-1.027,-0.873,14,1,13,42,"insulin sensitizer, PPAR receptor partial agonist"
5165,DCTN6,trt_sh,-1.027,-1.027,0.76,17,8,9,33,
5166,lamotrigine,trt_cp,-1.027,-1.027,0.744,32,13,19,72,Serotonin receptor antagonist|Sodium channel blocker
5167,NR2F1,trt_sh,-1.027,-1.027,0.628,17,7,10,33,
5168,masoprocol,trt_cp,-1.027,-1.027,-0.84,16,3,13,42,lipoxygenase inhibitor
5169,CEBPD,trt_sh,-1.027,-1.027,-0.505,25,8,17,75,
5170,KIN001-242,trt_cp,-1.028,-1.028,0.77,80,32,48,180,Protein kinase inhibitor
5171,PLAUR,trt_sh,-1.028,-1.028,0.159,11,4,7,27,
5172,CALR,trt_sh,-1.028,-1.028,-0.797,17,2,15,33,
5173,sacubitril,trt_cp,-1.028,-1.028,-0.761,17,5,12,42,neprilysin inhibitor
5174,BRD-K36087356,trt_cp,-1.028,-1.028,-0.643,17,3,14,32,
5175,combretastatin-A-4,trt_cp,-1.028,-1.028,0.197,11,4,7,42,tubulin polymerization inhibitor
5176,PARK7,trt_sh,-1.028,-1.028,-0.806,14,4,10,27,
5177,IL4R,trt_sh,-1.028,-1.028,-0.708,20,5,15,79,
5178,GM2A,trt_sh,-1.028,-1.028,0.767,32,15,17,69,
5179,pritelivir,trt_cp,-1.028,-1.028,-0.62,19,6,13,42,helicase primase inhibitor
5180,EGR1,trt_oe,-1.028,-1.028,-0.85,11,1,10,25,
5181,phenoxybenzamine,trt_cp,-1.028,-1.028,-0.607,10,3,7,30,Adrenergic receptor antagonist
5182,ZNF786,trt_sh,-1.028,-1.028,-0.798,13,3,10,27,
5183,PSMA1,trt_sh,-1.029,-1.029,-0.841,13,3,10,24,
5184,trimipramine,trt_cp,-1.029,-1.029,0.365,23,8,15,69,Norepinephrine reputake inhibitor|Tricyclic antidepressant
5185,L-690330,trt_cp,-1.029,-1.029,0.777,46,21,25,105,Inositol monophosphatase inhibitor
5186,RS-45041-190,trt_cp,-1.029,-1.029,0.581,11,4,7,19,Imidazoline receptor agonist
5187,LARS2,trt_sh,-1.029,-1.029,0.636,13,5,8,24,
5188,TAF12,trt_sh,-1.029,-1.029,0.283,11,4,7,27,
5189,medroxyprogesterone-acetate,trt_cp,-1.03,-1.03,0.861,14,7,7,42,progesterone receptor agonist
5190,dabrafenib,trt_cp,-1.03,-1.03,-0.64,71,21,50,172,RAF inhibitor
5191,ellipticine,trt_cp,-1.03,-1.03,-0.863,13,2,11,30,Topoisomerase inhibitor
5192,EZH2,trt_sh,-1.03,-1.03,0.63,73,27,46,149,
5193,BMS-299897,trt_cp,-1.03,-1.03,0.763,40,15,25,100,Gamma secretase inhibitor
5194,FZD4,trt_sh,-1.03,-1.03,-0.21,12,4,8,27,
5195,ticlopidine,trt_cp,-1.03,-1.03,-0.495,31,10,21,76,Purinergic receptor antagonist
5196,PDIA4,trt_sh,-1.031,-1.031,-0.823,14,1,13,27,
5197,PX-12,trt_cp,-1.031,-1.031,-0.285,43,14,29,97,Thioredoxin inhibitor
5198,MD-920,trt_cp,-1.031,-1.031,0.717,25,11,14,61,NFkB pathway inhibitor
5199,KIAA0907,trt_sh,-1.031,-1.031,-0.641,19,6,13,38,
5200,ARHGEF6,trt_sh,-1.031,-1.031,0.755,12,6,6,24,
5201,AURKA,trt_sh,-1.031,-1.031,-0.749,52,12,40,139,
5202,ZNF8,trt_sh,-1.032,-1.032,-0.735,15,3,12,24,
5203,pinacidil,trt_cp,-1.032,-1.032,-0.752,47,10,37,96,ATP channel activator|Potassium channel activator
5204,ZFAND6,trt_sh,-1.032,-1.032,-0.767,16,2,14,27,
5205,CCNF,trt_sh,-1.032,-1.032,0.707,12,6,6,36,
5206,PH-797804,trt_cp,-1.032,-1.032,-0.669,22,6,16,42,p38 MAPK inhibitor
5207,trehalose,trt_cp,-1.032,-1.032,0.606,13,5,8,48,Pharmacological chaperone
5208,ZAK,trt_sh,-1.033,-1.033,-0.048,24,8,16,43,
5209,UTP18,trt_sh,-1.033,-1.033,-0.731,20,6,14,42,
5210,GRWD1,trt_sh,-1.033,-1.033,-0.786,22,6,16,39,
5211,CHRM3,trt_sh,-1.033,-1.033,-0.053,15,5,10,33,
5212,SNRK,trt_sh,-1.033,-1.033,0.715,15,6,9,36,
5213,AEE-788,trt_cp,-1.033,-1.033,0.337,20,7,13,38,
5214,SC5DL,trt_sh,-1.033,-1.033,-0.862,10,1,9,20,
5215,ARPC2,trt_sh,-1.033,-1.033,-0.086,12,4,8,35,
5216,JNK-IN-5A,trt_cp,-1.034,-1.034,0.686,49,20,29,114,
5217,BRD-K40087974,trt_cp,-1.034,-1.034,0.909,14,6,8,32,
5218,BIBR-1532,trt_cp,-1.034,-1.034,0.025,24,8,16,59,Telomerase inhibitor
5219,WRN,trt_sh,-1.034,-1.034,0.724,26,11,15,75,
5220,ursodeoxycholyltaurine,trt_cp,-1.034,-1.034,-0.726,23,7,16,42,cholesterol inhibitor
5221,PAFAH1B3,trt_sh,-1.034,-1.034,0.257,14,5,9,43,
5222,DUSP22,trt_sh,-1.034,-1.034,0.239,17,6,11,43,
5223,SIRT1,trt_sh,-1.034,-1.034,0.735,18,9,9,39,
5224,MCCC1,trt_sh,-1.034,-1.034,0.577,13,6,7,27,
5225,ITPR3,trt_sh,-1.034,-1.034,-0.664,13,4,9,27,
5226,RERG,trt_sh,-1.034,-1.034,0.966,11,5,6,24,
5227,TMEM97,trt_sh,-1.034,-1.034,-0.657,21,5,16,42,
5228,RBM15,trt_sh,-1.035,-1.035,0.975,14,7,7,27,
5229,KLF14,trt_sh,-1.035,-1.035,-0.751,11,3,8,27,
5230,GTPBP8,trt_sh,-1.035,-1.035,-0.468,22,7,15,39,
5231,RPN1,trt_sh,-1.035,-1.035,-0.769,32,7,25,66,
5232,BLVRB,trt_sh,-1.035,-1.035,0.673,20,8,12,33,
5233,dehydroepiandrosterone,trt_cp,-1.035,-1.035,0.505,21,8,13,42,protein synthesis stimulant
5234,HIGD2A,trt_sh,-1.035,-1.035,-0.585,19,6,13,42,
5235,KRAS,trt_sh,-1.035,-1.035,-0.589,141,44,97,378,
5236,CCRL2,trt_sh,-1.035,-1.035,0.867,12,5,7,24,
5237,MERTK,trt_sh,-1.035,-1.035,0.768,17,7,10,34,
5238,SR-95639A,trt_cp,-1.035,-1.035,0.705,14,6,8,23,Acetylcholine receptor agonist
5239,AURKB,trt_xpr,-1.035,-1.035,-0.84,26,4,22,77,
5240,cabazitaxel,trt_cp,-1.035,-1.035,-0.745,21,4,17,42,microtubule inhibitor
5241,piperlongumine,trt_cp,-1.035,-1.035,-0.49,37,12,25,126,Glutathione transferase inhibitor
5242,DERA,trt_sh,-1.035,-1.035,0.66,27,10,17,42,
5243,ASC-J9,trt_cp,-1.035,-1.035,0.742,22,9,13,42,androgen receptor enhancer
5244,DNAJB12,trt_sh,-1.036,-1.036,0.615,13,5,8,36,
5245,TERF1,trt_sh,-1.036,-1.036,-0.854,34,5,29,63,
5246,travoprost,trt_cp,-1.036,-1.036,0.894,16,7,9,42,prostanoid receptor agonist
5247,FL-HDAC-025,trt_cp,-1.036,-1.036,0.952,39,17,22,96,
5248,ARID4B,trt_sh,-1.036,-1.036,0.655,23,9,14,42,
5249,lobendazole,trt_cp,-1.036,-1.036,-0.818,11,3,8,23,Anthelmintic agent
5250,FBXO5,trt_sh,-1.036,-1.036,-0.78,11,2,9,33,
5251,VIM,trt_sh,-1.036,-1.036,-0.793,10,3,7,24,
5252,amiloride,trt_cp,-1.036,-1.036,0.917,44,25,19,90,Sodium channel blocker
5253,ARRY-334543,trt_cp,-1.036,-1.036,0.242,20,7,13,42,EGFR inhibitor
5254,DYNLL2,trt_sh,-1.036,-1.036,1.003,12,6,6,27,
5255,prochlorperazine,trt_cp,-1.037,-1.037,-0.66,26,7,19,76,Dopamine receptor antagonist
5256,GSR,trt_sh,-1.037,-1.037,0.589,10,4,6,22,
5257,GR-127935,trt_cp,-1.037,-1.037,-0.812,10,2,8,19,Serotonin receptor antagonist
5258,telatinib,trt_cp,-1.037,-1.037,-0.649,23,6,17,42,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor"
5259,inositol,trt_cp,-1.037,-1.037,-0.81,22,4,18,42,insulin sensitizer
5260,PCMT1,trt_sh,-1.037,-1.037,0.667,14,6,8,36,
5261,BUD13,trt_sh,-1.037,-1.037,-0.63,12,3,9,27,
5262,benzylpenicillin,trt_cp,-1.037,-1.037,0.904,30,14,16,65,Penicillin binding protein inhibitor
5263,TRPM5,trt_sh,-1.038,-1.038,-0.585,12,3,9,26,
5264,NDUFS1,trt_sh,-1.038,-1.038,0.611,16,6,10,27,
5265,BLVRA,trt_sh,-1.038,-1.038,0.667,37,14,23,76,
5266,SA-441145,trt_cp,-1.038,-1.038,0.827,10,5,5,16,
5267,RPS7,trt_sh,-1.038,-1.038,-0.681,11,1,10,27,
5268,CCND2,trt_sh,-1.038,-1.038,-0.452,16,5,11,33,
5269,PDS5A,trt_sh,-1.038,-1.038,0.397,17,6,11,39,
5270,BTS-54505,trt_cp,-1.038,-1.038,0.896,22,11,11,42,dopamine reuptake inhibitor
5271,TEAD4,trt_sh,-1.039,-1.039,-0.716,13,3,10,27,
5272,CYT-997,trt_cp,-1.039,-1.039,-0.716,36,11,25,100,Tubulin inhibitor
5273,GUK1,trt_sh,-1.039,-1.039,1.0,17,7,10,32,
5274,VHL,trt_sh,-1.039,-1.039,0.768,16,6,10,41,
5275,BRD-K55896799,trt_cp,-1.039,-1.039,-0.807,28,4,24,101,
5276,DTX3L,trt_sh,-1.039,-1.039,0.851,11,6,5,27,
5277,mesulergine,trt_cp,-1.039,-1.039,-0.517,23,7,16,57,Dopamine receptor agonist
5278,PF-04136309,trt_cp,-1.039,-1.039,0.785,19,8,11,42,CC chemokine receptor antagonist
5279,BRD-K30381304,trt_cp,-1.039,-1.039,0.829,10,4,6,17,
5280,MRPS16,trt_sh,-1.039,-1.039,-0.758,20,4,16,43,
5281,ACSL4,trt_sh,-1.04,-1.04,0.753,16,6,10,27,
5282,ELL3,trt_sh,-1.04,-1.04,0.324,11,4,7,27,
5283,RAF1,trt_sh,-1.04,-1.04,-0.702,33,9,24,72,
5284,ATG4D,trt_sh,-1.04,-1.04,0.371,14,5,9,27,
5285,SMARCD2,trt_sh,-1.04,-1.04,-0.534,16,5,11,33,
5286,IL1RAP,trt_sh,-1.04,-1.04,0.896,31,13,18,75,
5287,HPN,trt_sh,-1.04,-1.04,-0.819,12,3,9,24,
5288,MRPL18,trt_sh,-1.04,-1.04,-0.803,10,2,8,26,
5289,TRIM29,trt_sh,-1.04,-1.04,-0.552,17,5,12,27,
5290,GPR111,trt_sh,-1.04,-1.04,-0.897,17,4,13,27,
5291,CD14,trt_sh,-1.04,-1.04,-0.145,15,5,10,36,
5292,H2O,ctl_vehicle,-1.04,-1.04,0.251,17,6,11,44,
5293,ROCK2,trt_sh,-1.04,-1.04,-0.5,25,8,17,43,
5294,ERBB3,trt_xpr,-1.041,-1.041,0.68,33,12,21,77,
5295,TAS-103,trt_cp,-1.041,-1.041,-0.866,17,3,14,42,topoisomerase inhibitor
5296,zofenopril-calcium,trt_cp,-1.041,-1.041,-0.157,15,5,10,42,angiotensin converting enzyme inhibitor
5297,XRCC6,trt_sh,-1.041,-1.041,0.736,25,10,15,56,
5298,NUP85,trt_sh,-1.041,-1.041,0.691,24,9,15,42,
5299,BRD-K22129929,trt_cp,-1.041,-1.041,0.785,17,8,9,30,
5300,UBE3A,trt_sh,-1.041,-1.041,0.777,15,6,9,27,
5301,TMED10,trt_sh,-1.041,-1.041,-0.843,12,3,9,39,
5302,PSAT1,trt_sh,-1.041,-1.041,-0.856,10,2,8,27,
5303,MEOX2,trt_sh,-1.041,-1.041,-0.895,12,1,11,27,
5304,CDK11B,trt_sh,-1.041,-1.041,-0.681,23,6,17,47,
5305,B2M,trt_sh,-1.041,-1.041,0.845,22,9,13,36,
5306,busulfan,trt_cp,-1.042,-1.042,-0.494,22,7,15,59,DNA inhibitor
5307,DIDO1,trt_xpr,-1.042,-1.042,-0.897,21,4,17,77,
5308,ADCY5,trt_sh,-1.042,-1.042,-0.174,12,4,8,27,
5309,MAPK1IP1L,trt_sh,-1.042,-1.042,-0.7,11,2,9,26,
5310,antimycin-a,trt_cp,-1.042,-1.042,-0.825,18,4,14,37,ATP synthase inhibitor
5311,PHA-848125,trt_cp,-1.042,-1.042,-0.857,16,3,13,42,"CDK inhibitor, growth factor receptor inhibitor"
5312,DCPS,trt_sh,-1.042,-1.042,-0.829,17,3,14,33,
5313,PRPF6,trt_sh,-1.042,-1.042,-0.632,23,7,16,42,
5314,FGF2,trt_sh,-1.042,-1.042,0.609,16,6,10,33,
5315,CRABP1,trt_sh,-1.042,-1.042,-0.705,10,2,8,27,
5316,JNJ-26481585,trt_cp,-1.042,-1.042,-0.883,24,2,22,60,HDAC inhibitor
5317,VPS28,trt_sh,-1.043,-1.043,0.624,20,8,12,42,
5318,PCNA,trt_sh,-1.043,-1.043,-0.626,13,4,9,26,
5319,FAM114A2,trt_sh,-1.043,-1.043,-0.67,21,6,15,42,
5320,YM-155,trt_cp,-1.043,-1.043,0.755,46,19,27,115,Survivin inhibitor
5321,epinephrine,trt_cp,-1.043,-1.043,0.832,20,9,11,42,"adrenergic receptor agonist, carbonic anhydrase activator, neurotransmitter"
5322,PSPH,trt_sh,-1.043,-1.043,0.213,11,4,7,27,
5323,PTEN,trt_sh,-1.043,-1.043,0.672,46,16,30,98,
5324,FAM104A,trt_sh,-1.044,-1.044,-0.83,26,4,22,80,
5325,ZNF673,trt_sh,-1.044,-1.044,0.515,10,4,6,27,
5326,BRD-A17718497,trt_cp,-1.044,-1.044,0.857,16,7,9,30,
5327,regadenoson,trt_cp,-1.044,-1.044,-0.208,15,5,10,42,adenosine receptor agonist
5328,WY-01-045,trt_cp,-1.044,-1.044,0.835,36,15,21,101,
5329,ASGR2,trt_sh,-1.044,-1.044,-0.173,12,4,8,27,
5330,MAP3K9,trt_sh,-1.044,-1.044,0.871,13,5,8,18,
5331,UBR7,trt_sh,-1.044,-1.044,0.758,14,6,8,36,
5332,m-3M3FBS,trt_cp,-1.044,-1.044,-0.414,34,11,23,78,Phospholipase activator
5333,D-4476,trt_cp,-1.044,-1.044,0.807,65,25,40,181,TGF beta receptor inhibitor
5334,IGF2BP2,trt_sh,-1.044,-1.044,0.76,28,11,17,72,
5335,ZNF768,trt_sh,-1.044,-1.044,-0.79,17,3,14,36,
5336,ARHGAP35,trt_sh,-1.044,-1.044,-0.086,12,4,8,24,
5337,T-0901317,trt_cp,-1.045,-1.045,-0.881,10,2,8,32,LXR agonist|ABC transporter expression enhancer|ROR inverse agonist
5338,omecamtiv-mecarbil,trt_cp,-1.045,-1.045,-0.734,13,3,10,42,cardiac myosin activator
5339,metronidazole,trt_cp,-1.045,-1.045,0.836,25,11,14,53,DNA inhibitor
5340,JZL-184,trt_cp,-1.045,-1.045,-0.583,28,8,20,59,Monoacylglucerol lipase inhibitor
5341,IFNA13,trt_lig,-1.045,-1.045,0.452,11,4,7,19,
5342,PSB-069,trt_cp,-1.045,-1.045,0.786,11,6,5,23,NTPDase inhibitor
5343,TOX2,trt_sh,-1.045,-1.045,-0.879,11,2,9,24,
5344,UBE2L6,trt_sh,-1.045,-1.045,0.688,35,14,21,75,
5345,BRD-K85266146,trt_cp,-1.046,-1.046,0.832,10,4,6,17,
5346,meloxicam,trt_cp,-1.046,-1.046,0.743,26,10,16,78,Cyclooxygenase inhibitor
5347,IL5,trt_sh,-1.046,-1.046,0.878,14,8,6,24,
5348,TIMM17B,trt_sh,-1.046,-1.046,-0.911,24,5,19,42,
5349,PSEN2,trt_sh,-1.046,-1.046,-0.741,12,3,9,29,
5350,LAMTOR3,trt_sh,-1.046,-1.046,-0.774,18,5,13,43,
5351,NOTCH2,trt_sh,-1.046,-1.046,0.855,13,5,8,35,
5352,topiramate,trt_cp,-1.046,-1.046,-0.863,24,5,19,57,Carbonic anhydrase inhibitor|Glutamate receptor antagonist|Kainate receptor antagonist
5353,SP100,trt_sh,-1.046,-1.046,0.867,13,6,7,27,
5354,PPP2R4,trt_sh,-1.047,-1.047,-0.773,14,3,11,24,
5355,MW-SHH-61,trt_cp,-1.047,-1.047,-0.568,36,11,25,101,
5356,RNF186,trt_sh,-1.047,-1.047,-0.782,12,3,9,32,
5357,prednisone,trt_cp,-1.047,-1.047,-0.735,37,9,28,68,Glucocorticoid receptor agonist
5358,HK1,trt_sh,-1.047,-1.047,-0.713,34,8,26,88,
5359,CNOT7,trt_sh,-1.047,-1.047,-0.788,15,3,12,24,
5360,FBXO21,trt_sh,-1.047,-1.047,0.987,20,9,11,42,
5361,EIF2AK2,trt_sh,-1.047,-1.047,-0.681,11,2,9,37,
5362,BRD-K05520923,trt_cp,-1.047,-1.047,0.722,10,4,6,17,
5363,CSNK1E,trt_sh,-1.048,-1.048,-0.778,55,12,43,140,
5364,BAX,trt_sh,-1.048,-1.048,-0.104,18,6,12,37,
5365,PHTF2,trt_sh,-1.048,-1.048,-0.633,13,3,10,27,
5366,VN1R4,trt_sh,-1.048,-1.048,0.928,11,6,5,24,
5367,NFIL3,trt_sh,-1.048,-1.048,0.814,28,12,16,69,
5368,GTDC1,trt_sh,-1.048,-1.048,0.757,13,5,8,33,
5369,RASSF2,trt_sh,-1.048,-1.048,-0.951,16,3,13,27,
5370,NDUFS8,trt_sh,-1.048,-1.048,1.001,14,7,7,24,
5371,BRD-K57064803,trt_cp,-1.048,-1.048,-0.74,27,6,21,62,
5372,CLCN3,trt_sh.cgs,-1.048,-1.048,-0.81,10,2,8,13,
5373,POLE2,trt_sh,-1.048,-1.048,-0.641,30,9,21,67,
5374,CDIPT,trt_sh,-1.048,-1.048,0.498,14,5,9,27,
5375,RBCK1,trt_sh,-1.048,-1.048,-0.777,14,3,11,27,
5376,ZNF581,trt_sh,-1.048,-1.048,-0.789,13,3,10,26,
5377,SMAD2,trt_sh,-1.048,-1.048,-0.548,43,13,30,94,
5378,HTRA1,trt_sh,-1.048,-1.048,-0.806,20,2,18,42,
5379,IL6ST,trt_sh,-1.049,-1.049,-0.116,15,5,10,33,
5380,ambrisentan,trt_cp,-1.049,-1.049,-0.639,23,6,17,46,Endothelin receptor antagonist
5381,RBX1,trt_sh,-1.049,-1.049,-0.907,13,2,11,27,
5382,BS-181,trt_cp,-1.049,-1.049,0.763,48,18,30,129,CDK inhibitor
5383,SUFU,trt_sh,-1.049,-1.049,0.737,16,8,8,33,
5384,FUT2,trt_sh,-1.049,-1.049,-0.812,10,3,7,33,
5385,PIH1D1,trt_sh,-1.049,-1.049,-0.799,20,6,14,43,
5386,taranabant,trt_cp,-1.049,-1.049,-0.06,24,8,16,42,cannabinoid receptor inverse agonist
5387,megestrol,trt_cp,-1.049,-1.049,0.518,16,6,10,41,Progesterone receptor agonist
5388,SLC29A1,trt_sh,-1.049,-1.049,-0.667,13,4,9,27,
5389,STK25,trt_sh,-1.049,-1.049,-0.576,35,11,24,71,
5390,WFDC2,trt_sh,-1.05,-1.05,-0.634,12,3,9,24,
5391,10-DEBC,trt_cp,-1.05,-1.05,-0.638,35,8,27,105,AKT inhibitor
5392,Ro-04-6790,trt_cp,-1.05,-1.05,-0.702,12,3,9,23,Serotonin receptor antagonist
5393,PSMD5,trt_sh,-1.05,-1.05,-0.637,18,5,13,36,
5394,ERG,trt_sh,-1.05,-1.05,0.758,85,35,50,212,
5395,cyclopentolate,trt_cp,-1.05,-1.05,-0.837,12,3,9,27,Acetylcholine receptor antagonist
5396,tigecycline,trt_cp,-1.051,-1.051,-0.513,26,8,18,72,Bacterial 30S ribosomal subunit inhibitor
5397,PF-03758309,trt_cp,-1.051,-1.051,-0.662,48,11,37,153,p21 activated kinase inhibitor
5398,KAT6B,trt_sh,-1.051,-1.051,-0.828,43,9,34,75,
5399,ATP5A1,trt_sh,-1.051,-1.051,-0.671,17,5,12,27,
5400,licochalcone-a,trt_cp,-1.051,-1.051,0.803,20,10,10,48,Topoisomerase inhibitor
5401,EI-273,trt_cp,-1.051,-1.051,-0.729,14,3,11,18,PKC inhibitor
5402,NAB1,trt_sh,-1.051,-1.051,-0.826,14,2,12,27,
5403,digitoxin,trt_cp,-1.051,-1.051,-0.731,10,2,8,26,ATPase inhibitor
5404,RNF145,trt_sh,-1.051,-1.051,0.917,17,10,7,38,
5405,SIB-1757,trt_cp,-1.051,-1.051,-0.72,11,3,8,19,Glutamate receptor antagonist
5406,BRD-K94493764,trt_cp,-1.052,-1.052,-0.142,12,4,8,17,
5407,BRD-K59036917,trt_cp,-1.052,-1.052,0.77,28,12,16,72,
5408,JNJ-16259685,trt_cp,-1.052,-1.052,0.168,11,4,7,25,Glutamate receptor antagonist
5409,PHF23,trt_sh,-1.052,-1.052,0.614,16,6,10,27,
5410,FEZ1,trt_sh,-1.052,-1.052,-0.114,18,6,12,36,
5411,propranolol,trt_cp,-1.052,-1.052,0.822,24,12,12,63,Adrenergic receptor antagonist
5412,LY-364947,trt_cp,-1.052,-1.052,-0.834,10,2,8,19,TGF beta receptor inhibitor|P38 MAPK inhibitor
5413,paclitaxel,trt_cp,-1.052,-1.052,0.648,65,26,39,147,Tubulin inhibitor
5414,7b-cis,trt_cp,-1.052,-1.052,-0.678,29,8,21,59,Exportin antagonist
5415,ECSIT,trt_sh,-1.052,-1.052,-0.744,12,2,10,24,
5416,TLK2,trt_sh,-1.052,-1.052,0.683,25,11,14,80,
5417,RAB1B,trt_sh,-1.053,-1.053,-0.478,16,5,11,36,
