,pert_iname,trt,quantile,quant_low,quant_high,n_sig,n_sig_pos,n_sig_neg,n_sig_initial,moa
4209,tobramycin,trt_cp,-0.99,-0.99,0.236,17,6,11,42,bacterial 30S ribosomal subunit inhibitor
4210,sertaconazole,trt_cp,-0.991,-0.991,-0.738,29,7,22,65,Sterol demethylase inhibitor
4211,pazopanib,trt_cp,-0.991,-0.991,0.698,92,33,59,245,VEGFR inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor
4212,QRSL1,trt_sh,-0.991,-0.991,-0.188,15,5,10,42,
4213,AZD-6482,trt_cp,-0.991,-0.991,-0.521,60,19,41,198,PI3K inhibitor
4214,GFP,ctl_vector.cns,-0.991,-0.991,0.719,10,4,6,26,
4215,IGF2BP3,trt_sh,-0.991,-0.991,-0.779,10,2,8,24,
4216,YM-155,trt_cp,-0.991,-0.991,-0.811,34,5,29,115,Survivin inhibitor
4217,HG-14-10-04,trt_cp,-0.991,-0.991,0.834,40,17,23,128,
4218,DNAJC15,trt_sh,-0.991,-0.991,-0.095,15,5,10,42,
4219,cetirizine,trt_cp,-0.992,-0.992,0.855,12,5,7,36,Histamine receptor antagonist
4220,CTCF,trt_sh,-0.992,-0.992,0.844,28,12,16,72,
4221,tie2-kinase-inhibitor,trt_cp,-0.992,-0.992,-0.505,35,11,24,114,TIE tyrosine kinase inhibitor
4222,ILK,trt_sh,-0.992,-0.992,-0.72,41,11,30,114,
4223,ercalcitriol,trt_cp,-0.992,-0.992,0.79,16,7,9,42,vitamin D receptor agonist
4224,ERF,trt_sh,-0.992,-0.992,-0.908,14,1,13,24,
4225,AZD-5438,trt_cp,-0.992,-0.992,0.127,75,25,50,227,CDK inhibitor
4226,RFC1,trt_sh,-0.992,-0.992,0.728,22,9,13,33,
4227,capsaicin,trt_cp,-0.992,-0.992,0.925,46,23,23,117,TRPV agonist
4228,enoxacin,trt_cp,-0.992,-0.992,-0.718,18,4,14,46,Topoisomerase inhibitor
4229,MAP2K2,trt_sh,-0.992,-0.992,0.31,20,7,13,43,
4230,CAPSL,trt_sh,-0.992,-0.992,-0.683,10,2,8,27,
4231,PGF,trt_lig,-0.993,-0.993,0.895,12,6,6,19,
4232,CPI-613,trt_cp,-0.993,-0.993,0.685,16,6,10,42,pyruvate dehydrogenase inhibitor
4233,PARG,trt_sh,-0.993,-0.993,-0.852,23,6,17,80,
4234,formestane,trt_cp,-0.993,-0.993,0.848,25,11,14,65,Aromatase inhibitor
4235,LMO4,trt_sh,-0.993,-0.993,0.425,11,4,7,26,
4236,LIN28B,trt_sh,-0.994,-0.994,0.807,32,15,17,80,
4237,HDAC3,trt_xpr,-0.994,-0.994,0.363,23,8,15,66,
4238,RAB11FIP2,trt_sh,-0.994,-0.994,0.024,18,6,12,39,
4239,saracatinib,trt_cp,-0.994,-0.994,0.818,129,54,75,373,Src inhibitor
4240,JNJ-26481585,trt_cp,-0.994,-0.994,0.264,23,8,15,60,HDAC inhibitor
4241,moxisylyte,trt_cp,-0.994,-0.994,-0.851,21,4,17,61,Adrenergic receptor antagonist
4242,AIRE,trt_sh,-0.994,-0.994,0.648,16,6,10,33,
4243,YWHAH,trt_sh,-0.995,-0.995,0.628,13,5,8,33,
4244,SB-205384,trt_cp,-0.995,-0.995,-0.686,10,2,8,19,GABA receptor modulator
4245,selamectin,trt_cp,-0.995,-0.995,0.793,23,10,13,62,Nematocide
4246,moracizine,trt_cp,-0.995,-0.995,0.83,25,11,14,61,Sodium channel blocker
4247,formoterol,trt_cp,-0.995,-0.995,0.67,34,13,21,76,Adrenergic receptor agonist
4248,SR-2640,trt_cp,-0.995,-0.995,-0.21,15,5,10,42,leukotriene receptor antagonist
4249,SNX2,trt_sh,-0.995,-0.995,-0.205,12,4,8,36,
4250,vicriviroc,trt_cp,-0.995,-0.995,0.4,17,6,11,59,CC chemokine receptor antagonist
4251,BRD-A35207501,trt_cp,-0.995,-0.995,0.703,11,5,6,28,
4252,STK38L,trt_sh,-0.996,-0.996,0.881,17,8,9,38,
4253,TYK2,trt_sh,-0.996,-0.996,0.815,18,7,11,38,
4254,belinostat,trt_cp,-0.996,-0.996,-0.738,61,16,45,196,HDAC inhibitor
4255,3-deazaadenosine,trt_cp,-0.996,-0.996,0.647,14,6,8,42,adenosylhomocysteinase inhibitor
4256,PBX1,trt_sh,-0.996,-0.996,0.723,12,6,6,33,
4257,TP53BP2,trt_sh,-0.996,-0.996,-0.449,16,5,11,26,
4258,MAMLD1,trt_sh,-0.996,-0.996,0.627,17,7,10,39,
4259,amyleine,trt_cp,-0.996,-0.996,-0.634,10,3,7,18,Local anesthetic
4260,PI-103,trt_cp,-0.996,-0.996,0.724,102,38,64,293,PI3K inhibitor|MTOR inhibitor
4261,regadenoson,trt_cp,-0.996,-0.996,0.859,14,7,7,42,adenosine receptor agonist
4262,triamterene,trt_cp,-0.997,-0.997,-0.029,39,13,26,91,Sodium channel blocker
4263,MERTK,trt_sh,-0.997,-0.997,0.748,16,6,10,34,
4264,CC-401,trt_cp,-0.997,-0.997,0.978,58,30,28,161,JNK inhibitor
4265,BRD-K58479490,trt_cp,-0.997,-0.997,-0.669,10,3,7,26,
4266,CCDC92,trt_sh,-0.997,-0.997,-0.514,10,3,7,33,
4267,DNM1L,trt_sh,-0.998,-0.998,-0.707,14,4,10,36,
4268,ATRX,trt_sh,-0.998,-0.998,0.751,10,4,6,24,
4269,GW-843682X,trt_cp,-0.998,-0.998,0.815,75,38,37,272,PLK inhibitor
4270,SNX-2112,trt_cp,-0.998,-0.998,-0.674,19,6,13,42,HSP inhibitor
4271,SUZ12,trt_sh,-0.998,-0.998,-0.579,13,4,9,35,
4272,nifedipine,trt_cp,-0.998,-0.998,0.679,35,13,22,92,Calcium channel blocker
4273,GPR35,trt_sh,-0.998,-0.998,0.597,22,9,13,38,
4274,DHFR,trt_sh,-0.998,-0.998,-0.135,12,4,8,33,
4275,amoxapine,trt_cp,-0.998,-0.998,0.787,27,12,15,76,Norepinephrine reputake inhibitor
4276,CNOT4,trt_sh,-0.998,-0.998,-0.898,20,4,16,43,
4277,BAD,trt_sh,-0.998,-0.998,0.662,74,31,43,285,
4278,rifapentine,trt_cp,-0.998,-0.998,0.292,11,4,7,28,RNA polymerase inhibitor
4279,POLR1A,trt_sh,-0.999,-0.999,-0.715,12,3,9,27,
4280,reserpine,trt_cp,-0.999,-0.999,0.324,23,8,15,65,Vesicular monoamine transporter inhibitor
4281,primaquine,trt_cp,-0.999,-0.999,0.758,24,11,13,69,Antimalarial agent|DNA inhibitor
4282,STAT3,trt_sh,-0.999,-0.999,0.591,23,9,14,65,
4283,PEX13,trt_sh,-0.999,-0.999,0.809,12,6,6,27,
4284,A-769662,trt_cp,-0.999,-0.999,0.012,42,14,28,114,AMPK activator
4285,ATP5A1,trt_sh,-0.999,-0.999,-0.834,13,1,12,27,
4286,AGTR1,trt_sh,-0.999,-0.999,-0.701,11,3,8,24,
4287,CP-466722,trt_cp,-1.0,-1.0,0.796,66,28,38,179,ATM kinase inhibitor
4288,DMSO,ctl_vehicle.cns,-1.0,-1.0,-0.932,12,3,9,41,
4289,SGPL1,trt_sh,-1.0,-1.0,-0.132,12,4,8,27,
4290,SGK1,trt_sh,-1.0,-1.0,0.781,50,23,27,124,
4291,RAF-265,trt_cp,-1.0,-1.0,0.901,50,26,24,156,
4292,doxazosin,trt_cp,-1.0,-1.0,-0.743,19,3,16,57,Adrenergic receptor antagonist
4293,sulmazole,trt_cp,-1.0,-1.0,0.333,20,7,13,61,Adenosine receptor antagonist
4294,PAK2,trt_sh,-1.0,-1.0,0.798,14,6,8,33,
4295,fipronil,trt_cp,-1.0,-1.0,0.784,23,11,12,65,Chloride channel blocker|GABA gated chloride channel blocker
4296,ACY-1215,trt_cp,-1.001,-1.001,-0.406,52,17,35,156,HDAC inhibitor
4297,CDH11,trt_sh,-1.001,-1.001,-0.824,10,2,8,24,
4298,MFSD10,trt_sh,-1.001,-1.001,0.778,10,5,5,29,
4299,PKM2,trt_sh,-1.001,-1.001,0.924,19,11,8,40,
4300,guanaben-acetate,trt_cp,-1.001,-1.001,0.752,30,14,16,65,Adrenergic receptor agonist
4301,calcitriol,trt_cp,-1.001,-1.001,0.649,71,26,45,167,Vitamin D receptor agonist
4302,ZNF350,trt_sh,-1.001,-1.001,0.658,12,5,7,27,
4303,MW-A1-12,trt_cp,-1.001,-1.001,-0.831,15,4,11,59,
4304,PQBP1,trt_sh,-1.001,-1.001,-0.943,10,1,9,27,
4305,STRADB,trt_sh,-1.001,-1.001,-0.09,18,6,12,36,
4306,zardaverine,trt_cp,-1.001,-1.001,0.847,24,12,12,76,Phosphodiesterase inhibitor
4307,ADSL,trt_sh,-1.001,-1.001,0.708,11,5,6,27,
4308,artesunate,trt_cp,-1.002,-1.002,0.706,54,20,34,147,DNA synthesis inhibitor
4309,IP6K1,trt_sh,-1.002,-1.002,0.617,16,6,10,37,
4310,CALM2,trt_sh,-1.002,-1.002,0.704,15,7,8,42,
4311,MARK4,trt_sh.cgs,-1.002,-1.002,-0.837,10,1,9,13,
4312,YM-976,trt_cp,-1.002,-1.002,-0.071,30,10,20,61,Phosphodiesterase inhibitor
4313,BUD31,trt_sh,-1.002,-1.002,-0.791,12,3,9,24,
4314,navitoclax,trt_cp,-1.002,-1.002,0.327,29,10,19,101,BCL inhibitor
4315,cyclobenzaprine,trt_cp,-1.002,-1.002,-0.078,15,5,10,46,Adrenergic receptor agonist|Serotonin receptor agonist
4316,ZW10,trt_sh,-1.003,-1.003,-0.697,19,5,14,39,
4317,PRKAB2,trt_sh,-1.003,-1.003,-0.818,12,3,9,34,
4318,sirolimus,trt_cp,-1.003,-1.003,0.64,253,91,162,725,MTOR inhibitor
4319,EWSR1,trt_sh,-1.003,-1.003,-0.622,14,4,10,33,
4320,furosemide,trt_cp,-1.003,-1.003,0.807,19,8,11,45,Diuretic
4321,TAAR9,trt_sh,-1.003,-1.003,-0.843,10,1,9,27,
4322,SB-239063,trt_cp,-1.003,-1.003,0.648,74,28,46,199,P38 MAPK inhibitor
4323,TLE1,trt_sh,-1.003,-1.003,-0.648,17,4,13,69,
4324,GPR87,trt_sh,-1.003,-1.003,-0.766,15,3,12,27,
4325,LE-135,trt_cp,-1.004,-1.004,-0.76,29,6,23,78,Retinoid receptor agonist
4326,mianserin,trt_cp,-1.004,-1.004,0.663,25,9,16,64,Serotonin receptor antagonist
4327,SA-1973507,trt_cp,-1.004,-1.004,-0.27,12,4,8,27,
4328,LRP4,trt_sh,-1.004,-1.004,-0.707,17,4,13,41,
4329,lafutidine,trt_cp,-1.004,-1.004,0.636,20,8,12,42,histamine receptor antagonist
4330,CPT1A,trt_sh,-1.005,-1.005,0.809,10,5,5,27,
4331,fenoterol,trt_cp,-1.005,-1.005,0.282,20,7,13,68,Adrenergic receptor agonist
4332,BMS-599626,trt_cp,-1.005,-1.005,0.29,14,5,9,42,"EGFR inhibitor, protein tyrosine kinase inhibitor"
4333,PI4K2B,trt_sh,-1.005,-1.005,0.747,51,19,32,130,
4334,IGF1,trt_lig,-1.005,-1.005,0.729,41,20,21,107,
4335,HSPA4,trt_sh,-1.005,-1.005,-0.678,23,7,16,70,
4336,AC-55649,trt_cp,-1.005,-1.005,0.763,20,11,9,59,Retinoid receptor agonist
4337,ACLY,trt_sh,-1.005,-1.005,0.742,30,14,16,75,
4338,MCOLN1,trt_sh,-1.005,-1.005,-0.512,19,6,13,33,
4339,RNF167,trt_sh,-1.006,-1.006,0.651,14,6,8,42,
4340,TSPAN8,trt_sh,-1.006,-1.006,-0.64,19,6,13,33,
4341,climbazole,trt_cp,-1.006,-1.006,0.821,16,7,9,42,enzyme inducer
4342,fatostatin,trt_cp,-1.006,-1.006,0.808,15,6,9,59,SREBP inhibitor
4343,ELAVL1,trt_sh,-1.006,-1.006,-0.183,15,5,10,39,
4344,AXIN1,trt_sh,-1.006,-1.006,-0.667,23,7,16,45,
4345,HERC6,trt_sh,-1.006,-1.006,0.706,15,7,8,42,
4346,ADNP2,trt_sh,-1.006,-1.006,0.822,13,6,7,33,
4347,RFP,ctl_vector.cns,-1.007,-1.007,-0.999,10,1,9,20,
4348,fluoropyruvate,trt_cp,-1.007,-1.007,0.676,24,10,14,95,Pyruvate dehydrogenase inhibitor
4349,blonanserin,trt_cp,-1.007,-1.007,-0.873,15,3,12,42,"dopamine receptor antagonist, serotonin receptor antagonist"
4350,TMED9,trt_sh,-1.007,-1.007,0.895,14,6,8,27,
4351,RRM2,trt_sh,-1.007,-1.007,0.865,11,5,6,27,
4352,torin-2,trt_cp,-1.007,-1.007,0.473,62,21,41,180,MTOR inhibitor
4353,BRD-K98948170,trt_cp,-1.007,-1.007,0.51,73,26,47,197,Kelch-like ECH-associated protein ligand
4354,bemegride,trt_cp,-1.007,-1.007,0.753,22,10,12,65,Chemoreceptor agonist
4355,COQ3,trt_sh,-1.007,-1.007,0.949,13,6,7,36,
4356,beclomethasone-dipropionate,trt_cp,-1.008,-1.008,0.837,24,10,14,72,Immunosuppressant|Glucocorticoid receptor agonist
4357,DCXR,trt_sh,-1.008,-1.008,0.786,11,5,6,33,
4358,PXN,trt_sh,-1.008,-1.008,-0.739,11,3,8,33,
4359,ZNF219,trt_sh,-1.008,-1.008,0.654,10,4,6,27,
4360,RAB23,trt_sh,-1.008,-1.008,0.638,12,5,7,27,
4361,RAB1B,trt_sh,-1.008,-1.008,0.851,14,7,7,36,
4362,AGI-5198,trt_cp,-1.008,-1.008,0.893,12,5,7,42,isocitrate dehydrogenase inhibitor
4363,PPP2R2C,trt_xpr,-1.008,-1.008,0.322,29,10,19,77,
4364,avrainvillamide-analog-3,trt_cp,-1.008,-1.008,-0.657,23,6,17,48,Nucleophosmin inhibitor
4365,EHMT2,trt_sh,-1.008,-1.008,0.791,10,5,5,33,
4366,TRAF4,trt_sh,-1.009,-1.009,-0.692,12,3,9,24,
4367,EMPTY_VECTOR,ctl_vector,-1.009,-1.009,0.662,680,247,433,2340,
4368,TRIP13,trt_sh,-1.009,-1.009,-0.393,13,4,9,33,
4369,BGT-226,trt_cp,-1.009,-1.009,-0.806,36,9,27,104,
4370,MW-SHH-151,trt_cp,-1.009,-1.009,-0.676,44,14,30,101,Hedgehog pathway modulator
4371,GPR83,trt_sh,-1.009,-1.009,-0.632,13,4,9,27,
4372,AZ-20,trt_cp,-1.009,-1.009,-0.091,42,14,28,114,
4373,cinepazide,trt_cp,-1.01,-1.01,-0.565,20,6,14,42,calcium channel activator
4374,USP14,trt_sh,-1.01,-1.01,0.752,17,8,9,39,
4375,THBS1,trt_sh,-1.01,-1.01,0.744,49,20,29,132,
4376,PRKD2,trt_sh,-1.01,-1.01,-0.8,14,4,10,31,
4377,CAPN1,trt_sh,-1.01,-1.01,0.758,27,10,17,75,
4378,RDH14,trt_sh,-1.01,-1.01,0.271,11,4,7,27,
4379,OAZ1,trt_sh,-1.01,-1.01,0.653,10,5,5,27,
4380,ALG5,trt_sh,-1.01,-1.01,0.79,12,5,7,27,
4381,MYBL2,trt_sh,-1.01,-1.01,-0.696,35,9,26,102,
4382,CG-930,trt_cp,-1.01,-1.01,0.66,70,26,44,180,JNK inhibitor
4383,doconexent,trt_cp,-1.011,-1.011,0.795,13,5,8,31,PPAR receptor agonist
4384,cilastatin,trt_cp,-1.011,-1.011,-0.97,10,1,9,30,Dehydropeptidase inhibitor
4385,HAX1,trt_sh,-1.011,-1.011,-0.798,10,2,8,33,
4386,dipraglurant,trt_cp,-1.011,-1.011,-0.68,16,4,12,42,glutamate receptor negative allosteric modulator
4387,GDC-0879,trt_cp,-1.011,-1.011,0.753,62,25,37,196,RAF inhibitor
4388,ASNS,trt_sh,-1.011,-1.011,0.745,17,7,10,33,
4389,GPR150,trt_sh,-1.012,-1.012,-0.719,10,2,8,24,
4390,CDKL4,trt_sh,-1.012,-1.012,-0.615,13,4,9,37,
4391,epothilone-b,trt_cp,-1.012,-1.012,-0.871,20,4,16,42,
4392,AZD-1152HQPA,trt_cp,-1.012,-1.012,-0.771,14,4,10,42,Aurora kinase inhibitor
4393,WNT1,trt_sh,-1.012,-1.012,0.706,17,9,8,57,
4394,ZNF207,trt_sh,-1.012,-1.012,-0.825,11,2,9,33,
4395,VAMP7,trt_sh,-1.012,-1.012,0.908,14,7,7,42,
4396,ilomastat,trt_cp,-1.012,-1.012,0.914,30,15,15,65,Matrix metalloprotease inhibitor
4397,quinine,trt_cp,-1.012,-1.012,-0.524,31,10,21,94,Hemozoin biocrystallization inhibitor
4398,T-0070907,trt_cp,-1.013,-1.013,0.704,11,5,6,19,PPAR receptor antagonist
4399,MAP2K4,trt_sh,-1.013,-1.013,0.88,64,29,35,145,
4400,PIK-93,trt_cp,-1.013,-1.013,-0.786,35,6,29,114,PI3K inhibitor
4401,paclitaxel,trt_cp,-1.013,-1.013,-0.774,55,14,41,147,Tubulin inhibitor
4402,PCGF3,trt_sh,-1.013,-1.013,0.932,10,5,5,27,
4403,SMARCA5,trt_sh,-1.013,-1.013,-0.486,10,3,7,27,
4404,GPX3,trt_sh,-1.013,-1.013,-0.905,11,2,9,27,
4405,benazepril,trt_cp,-1.013,-1.013,0.844,40,16,24,80,Angiotensin converting enzyme inhibitor
4406,DUSP14,trt_sh,-1.013,-1.013,-0.19,27,9,18,72,
4407,erastin,trt_cp,-1.013,-1.013,-0.71,37,11,26,107,Ion channel antagonist
4408,USF1,trt_sh,-1.013,-1.013,-0.802,10,2,8,27,
4409,CDKN2A,trt_sh,-1.014,-1.014,0.737,22,8,14,60,
4410,ACADS,trt_sh,-1.014,-1.014,0.814,11,6,5,27,
4411,chelerythrine,trt_cp,-1.014,-1.014,0.799,24,9,15,108,
4412,aspirin,trt_cp,-1.014,-1.014,0.782,26,11,15,53,Cyclooxygenase inhibitor
4413,tanespimycin,trt_cp,-1.014,-1.014,-0.102,97,32,65,257,HSP inhibitor
4414,IFNGR1,trt_sh,-1.014,-1.014,0.174,14,5,9,33,
4415,avasimibe,trt_cp,-1.014,-1.014,0.825,16,7,9,42,ACAT inhibitor
4416,CLASRP,trt_sh,-1.014,-1.014,0.706,28,13,15,69,
4417,amantadine,trt_cp,-1.014,-1.014,0.741,24,13,11,65,Glutamate receptor antagonist
4418,rifampicin,trt_cp,-1.014,-1.014,0.904,18,8,10,50,RNA polymerase inhibitor
4419,bumetanide,trt_cp,-1.015,-1.015,0.695,34,13,21,75,Solute carrier family member inhibitor
4420,PPP3CC,trt_sh,-1.015,-1.015,-0.662,13,3,10,27,
4421,PSIP1,trt_sh,-1.015,-1.015,-0.748,11,3,8,42,
4422,purmorphamine,trt_cp,-1.015,-1.015,0.741,31,14,17,78,Smoothened receptor agonist
4423,SULT2B1,trt_sh,-1.015,-1.015,0.738,10,5,5,27,
4424,cefozopran,trt_cp,-1.015,-1.015,-0.117,18,6,12,42,bacterial cell wall synthesis inhibitor
4425,GDC-0068,trt_cp,-1.016,-1.016,-0.656,55,16,39,174,AKT inhibitor
4426,BECN1,trt_sh,-1.016,-1.016,-0.8,22,4,18,58,
4427,PPP4C,trt_sh,-1.016,-1.016,0.893,13,7,6,27,
4428,HBEGF,trt_lig,-1.016,-1.016,0.839,32,14,18,107,
4429,ZSTK-474,trt_cp,-1.017,-1.017,-0.723,80,21,59,221,PI3K inhibitor
4430,orantinib,trt_cp,-1.017,-1.017,0.766,39,15,24,119,PDGFR tyrosine kinase receptor inhibitor|FGFR inhibitor|VEGFR inhibitor
4431,imiquimod,trt_cp,-1.017,-1.017,-0.588,41,13,28,107,Interferon inducer|TLR agonist
4432,CDC45,trt_sh,-1.017,-1.017,-0.649,21,6,15,42,
4433,BRD-K77432048,trt_cp,-1.017,-1.017,0.625,25,9,16,102,
4434,SPRED2,trt_sh,-1.017,-1.017,0.746,12,5,7,42,
4435,GAA,trt_sh,-1.017,-1.017,-0.632,26,8,18,75,
4436,pantoprazole,trt_cp,-1.017,-1.017,-0.732,25,7,18,72,ATPase inhibitor
4437,tert-butylhydroquinone,trt_cp,-1.017,-1.017,-0.659,58,15,43,149,ATPase inhibitor|MAP kinase inhibitor
4438,ORM1,trt_sh,-1.017,-1.017,-0.742,10,2,8,27,
4439,fasudil,trt_cp,-1.018,-1.018,0.856,27,11,16,61,Rho associated kinase inhibitor
4440,CNQX,trt_cp,-1.018,-1.018,0.645,31,13,18,57,Glutamate receptor antagonist
4441,GGH,trt_sh,-1.018,-1.018,0.592,11,4,7,27,
4442,ZNF490,trt_sh,-1.018,-1.018,0.786,13,7,6,27,
4443,GATA2,trt_sh,-1.018,-1.018,0.888,27,12,15,75,
4444,REEP5,trt_sh,-1.018,-1.018,-0.626,20,6,14,43,
4445,PF-477736,trt_cp,-1.019,-1.019,-0.584,59,19,40,162,CHK inhibitor
4446,GNA13,trt_sh,-1.019,-1.019,-0.223,15,5,10,36,
4447,androstanol,trt_cp,-1.019,-1.019,0.696,10,4,6,24,CAR antagonist
4448,ST13,trt_sh,-1.019,-1.019,-0.857,12,2,10,33,
4449,LSR,trt_sh,-1.019,-1.019,-0.784,22,3,19,43,
4450,edoxaban,trt_cp,-1.019,-1.019,0.763,19,7,12,42,coagulation factor inhibitor
4451,FN1,trt_sh,-1.019,-1.019,0.736,11,5,6,27,
4452,TWIST2,trt_sh,-1.02,-1.02,0.708,12,5,7,27,
4453,TIMP1,trt_sh,-1.02,-1.02,0.134,11,4,7,30,
4454,MDM4,trt_sh,-1.02,-1.02,-0.7,11,2,9,24,
4455,P4HB,trt_sh,-1.02,-1.02,-0.1,12,4,8,35,
4456,PSAP,trt_sh,-1.02,-1.02,0.115,11,4,7,27,
4457,tripelennamine,trt_cp,-1.021,-1.021,0.248,11,4,7,30,Histamine receptor antagonist
4458,ERCC5,trt_sh,-1.021,-1.021,0.754,31,12,19,69,
4459,decitabine,trt_cp,-1.021,-1.021,0.81,72,30,42,200,DNA methyltransferase inhibitor
4460,ZNF24,trt_sh,-1.021,-1.021,-0.699,13,3,10,32,
4461,timofibrate,trt_cp,-1.021,-1.021,0.847,16,8,8,42,"cholesterol inhibitor, lipase clearing factor inhibitor"
4462,MSH2,trt_sh,-1.021,-1.021,0.791,28,11,17,97,
4463,GMPR2,trt_sh,-1.021,-1.021,-0.844,10,2,8,24,
4464,UBE2L6,trt_sh,-1.021,-1.021,0.992,24,15,9,75,
4465,FLT1,trt_sh,-1.022,-1.022,-0.428,25,8,17,77,
4466,PIK3C2B,trt_sh,-1.022,-1.022,0.788,34,14,20,80,
4467,CCT8,trt_sh,-1.022,-1.022,-0.155,15,5,10,39,
4468,LHX9,trt_sh,-1.022,-1.022,0.854,11,5,6,27,
4469,STAM,trt_sh,-1.022,-1.022,-0.666,15,4,11,33,
4470,salirasib,trt_cp,-1.022,-1.022,0.726,18,7,11,42,mTOR inhibitor
4471,vidarabine,trt_cp,-1.023,-1.023,-0.715,25,7,18,57,Antiviral
4472,C12ORF51,trt_sh,-1.023,-1.023,-0.751,34,9,25,72,
4473,ZNF662,trt_sh,-1.023,-1.023,0.174,11,4,7,27,
4474,TMEM97,trt_sh,-1.023,-1.023,-0.639,15,4,11,42,
4475,CRY1,trt_sh,-1.023,-1.023,0.721,13,5,8,35,
4476,phloretin,trt_cp,-1.023,-1.023,0.552,22,8,14,95,Sodium/glucose cotransporter inhibitor
4477,dydrogesterone,trt_cp,-1.023,-1.023,0.893,13,6,7,23,Progesterone receptor agonist
4478,eicosatrienoic-acid,trt_cp,-1.023,-1.023,0.744,11,5,6,19,Vasodilator
4479,sufentanil,trt_cp,-1.023,-1.023,0.736,11,5,6,42,
4480,TCEA2,trt_sh,-1.023,-1.023,-0.611,14,4,10,36,
4481,NENF,trt_sh,-1.023,-1.023,0.641,13,5,8,39,
4482,trilostane,trt_cp,-1.023,-1.023,-0.728,15,4,11,42,3beta-hydroxy-delta5-steroid dehydrogenase inhibitor
4483,SLC25A20,trt_sh,-1.023,-1.023,-0.557,12,3,9,27,
4484,CTSL2,trt_sh,-1.023,-1.023,-0.78,12,2,10,33,
4485,BRD-K68313733,trt_cp,-1.024,-1.024,-0.773,11,3,8,31,
4486,2-fluoropalmitic-acid,trt_cp,-1.024,-1.024,-0.856,18,2,16,59,Palmitoyl-CoA biosynthesis inhibitor
4487,EIF2B2,trt_sh,-1.024,-1.024,0.231,11,4,7,33,
4488,UBE2J1,trt_sh,-1.024,-1.024,0.881,13,6,7,36,
4489,tazarotene,trt_cp,-1.024,-1.024,0.517,18,7,11,42,retinoid receptor agonist
4490,HSPA14,trt_sh,-1.024,-1.024,-0.535,13,4,9,26,
4491,KIAA1033,trt_sh,-1.024,-1.024,0.689,17,7,10,39,
4492,dorzolamide,trt_cp,-1.025,-1.025,-0.889,13,3,10,46,Carbonic anhydrase inhibitor
4493,RPS6KB2,trt_sh,-1.025,-1.025,-0.76,12,2,10,27,
4494,OTS-167,trt_cp,-1.025,-1.025,1.007,22,11,11,142,
4495,LPAR5,trt_sh,-1.025,-1.025,-0.651,10,3,7,24,
4496,lomitapide,trt_cp,-1.025,-1.025,0.655,12,5,7,42,microsomal trigylceride transfer protein inhibitor
4497,SLC1A5,trt_sh,-1.025,-1.025,0.87,10,5,5,27,
4498,GSK-690693,trt_cp,-1.025,-1.025,0.806,57,24,33,162,AKT inhibitor
4499,BRD-K41878610,trt_cp,-1.025,-1.025,-0.704,11,3,8,31,
4500,clarithromycin,trt_cp,-1.025,-1.025,0.995,19,8,11,57,Bacterial 50S ribosomal subunit inhibitor
4501,valsartan,trt_cp,-1.025,-1.025,0.883,29,13,16,83,Angiotensin receptor antagonist
4502,bicalutamide,trt_cp,-1.026,-1.026,-0.432,25,8,17,82,Androgen receptor antagonist
4503,salicin,trt_cp,-1.026,-1.026,0.474,11,4,7,23,Anti-inflammatory agent
4504,GSK-3-inhibitor-IX,trt_cp,-1.026,-1.026,-0.626,26,8,18,72,Glycogen synthase kinase inhibitor|Lipoxygenase inhibitor
4505,sacubitril,trt_cp,-1.026,-1.026,0.823,13,5,8,42,neprilysin inhibitor
4506,GPR133,trt_sh,-1.026,-1.026,-0.223,12,4,8,27,
4507,andrographolide,trt_cp,-1.026,-1.026,0.25,20,7,13,42,tumor necrosis factor production inhibitor
4508,FCCP,trt_cp,-1.026,-1.026,0.389,11,4,7,39,Mitochondrial oxidative phosphorylation uncoupler
4509,RXFP1,trt_sh,-1.026,-1.026,-0.85,10,1,9,24,
4510,ibutilide,trt_cp,-1.027,-1.027,0.345,20,7,13,46,Potassium channel blocker
4511,W-7,trt_cp,-1.027,-1.027,0.818,12,5,7,32,Calmodulin antagonist|Potassium channel blocker
4512,GTF2B,trt_sh,-1.027,-1.027,-0.675,22,7,15,33,
4513,NF2,trt_sh,-1.027,-1.027,0.678,15,6,9,27,
4514,FAM57A,trt_sh,-1.027,-1.027,-0.841,16,4,12,42,
4515,NVP-BEZ235,trt_cp,-1.027,-1.027,-0.752,81,14,67,263,MTOR inhibitor|PI3K inhibitor
4516,PSI-7976,trt_cp,-1.028,-1.028,0.919,18,9,9,42,HCV inhibitor
4517,CAST,trt_sh,-1.028,-1.028,1.027,13,7,6,36,
4518,LGMN,trt_sh,-1.028,-1.028,-0.778,16,4,12,39,
4519,tioguanine,trt_cp,-1.028,-1.028,0.184,14,5,9,45,Purine antagonist
4520,KO-143,trt_cp,-1.028,-1.028,-0.788,21,5,16,59,Breast cancer resistance protein inhibitor
4521,FPL-62064,trt_cp,-1.028,-1.028,-0.67,17,5,12,42,"cyclooxygenase inhibitor, lipoxygenase inhibitor"
4522,miconazole,trt_cp,-1.028,-1.028,0.819,15,6,9,45,Bacterial cell wall synthesis inhibitor
4523,CLTA,trt_sh,-1.028,-1.028,0.644,10,4,6,27,
