,pert_iname,trt,quantile,quant_low,quant_high,n_sig,n_sig_pos,n_sig_neg,n_sig_initial,moa
6120,GGT1,trt_sh,-0.99,-0.99,-0.579,14,4,10,27,
6121,FL-HDAC-025,trt_cp,-0.99,-0.99,0.865,52,22,30,96,
6122,GW-7647,trt_cp,-0.99,-0.99,-0.618,13,4,9,28,PPAR receptor agonist
6123,RNF14,trt_sh,-0.99,-0.99,0.427,17,6,11,27,
6124,ellagic-acid,trt_cp,-0.99,-0.99,-0.537,28,9,19,48,Glutathione transferase inhibitor|Reverse transcriptase inhibitor|Aldose reductase inhibitor|Beta-secretase inhibitor|HCV inhibitor|HIV integrase inhibitor|Quorum sensing signaling modulator
6125,CV-1808,trt_cp,-0.99,-0.99,0.325,11,4,7,15,Adenosine receptor agonist
6126,RNF145,trt_sh,-0.99,-0.99,0.658,23,9,14,38,
6127,HLA-DRB3,trt_sh,-0.99,-0.99,0.82,18,9,9,26,
6128,JZL-184,trt_cp,-0.99,-0.99,0.867,35,15,20,59,Monoacylglucerol lipase inhibitor
6129,HDGFRP3,trt_sh,-0.99,-0.99,-0.6,21,5,16,29,
6130,MFHAS1,trt_sh,-0.99,-0.99,0.702,22,10,12,33,
6131,ABT-751,trt_cp,-0.99,-0.99,0.027,24,8,16,59,Tubulin inhibitor
6132,CDK5,trt_sh,-0.99,-0.99,-0.49,20,6,14,53,
6133,PTTG1,trt_sh,-0.991,-0.991,0.012,15,5,10,33,
6134,GTF2A1,trt_sh,-0.991,-0.991,-0.597,18,5,13,27,
6135,L-ergothioneine,trt_cp,-0.991,-0.991,0.842,15,6,9,42,free radical scavenger
6136,SRD5A1,trt_sh,-0.991,-0.991,0.916,14,6,8,27,
6137,atenolol-(+/-),trt_cp,-0.991,-0.991,0.729,33,13,20,53,Adrenergic receptor antagonist
6138,AAK1,trt_sh,-0.991,-0.991,0.786,13,5,8,20,
6139,SD-6-035-B4,trt_cp,-0.991,-0.991,0.793,11,5,6,20,
6140,DPF1,trt_sh,-0.991,-0.991,-0.693,21,6,15,36,
6141,VCP,trt_sh,-0.991,-0.991,-0.848,19,3,16,27,
6142,GCA,trt_sh,-0.991,-0.991,0.584,19,7,12,27,
6143,DNAJA3,trt_sh.cgs,-0.991,-0.991,-0.761,11,3,8,14,
6144,PDX1,trt_sh,-0.991,-0.991,0.638,17,7,10,24,
6145,LIMK2,trt_sh,-0.992,-0.992,0.611,39,15,24,73,
6146,mozavaptan,trt_cp,-0.992,-0.992,-0.644,28,5,23,42,vasopressin receptor antagonist
6147,pitavastatin,trt_cp,-0.992,-0.992,-0.703,21,6,15,55,HMGCR inhibitor
6148,BRD-K33586157,trt_cp,-0.992,-0.992,0.793,11,5,6,18,
6149,MDL-29951,trt_cp,-0.992,-0.992,-0.716,12,2,10,23,Glutamate receptor antagonist
6150,MECOM,trt_sh,-0.992,-0.992,0.627,54,21,33,80,
6151,INSM2,trt_xpr,-0.992,-0.992,0.844,35,15,20,66,
6152,C16ORF80,trt_sh,-0.992,-0.992,0.621,15,6,9,27,
6153,cefoperazone,trt_cp,-0.992,-0.992,-0.487,22,7,15,42,bacterial cell wall synthesis inhibitor
6154,BRD-K59019422,trt_cp,-0.992,-0.992,0.743,62,23,39,107,
6155,TCEB3C,trt_sh,-0.992,-0.992,-0.528,16,4,12,27,
6156,C3,trt_sh,-0.992,-0.992,-0.566,16,4,12,27,
6157,PAK4,trt_sh,-0.992,-0.992,0.608,36,13,23,69,
6158,K-858,trt_cp,-0.992,-0.992,-0.815,11,3,8,18,Kinesin-like spindle protein inhibitor
6159,resatorvid,trt_cp,-0.992,-0.992,-0.786,27,4,23,42,toll-like receptor inhibitor
6160,GFP,ctl_vector.cns,-0.993,-0.993,0.878,15,8,7,26,
6161,BRD-K33926001,trt_cp,-0.993,-0.993,-0.696,10,3,7,18,
6162,coumaric-acid,trt_cp,-0.993,-0.993,-0.876,10,2,8,19,Antioxidant
6163,pirenperone,trt_cp,-0.993,-0.993,0.737,15,8,7,38,Serotonin receptor antagonist
6164,ZNF623,trt_sh,-0.993,-0.993,-0.419,16,5,11,27,
6165,SMC1A,trt_sh,-0.993,-0.993,-0.629,24,6,18,42,
6166,TUBA1A,trt_sh,-0.993,-0.993,0.785,14,7,7,24,
6167,fadrozole,trt_cp,-0.993,-0.993,-0.569,17,5,12,45,Aromatase inhibitor
6168,ATP6V0C,trt_sh,-0.993,-0.993,-0.801,11,1,10,24,
6169,APEH,trt_sh,-0.993,-0.993,0.242,17,6,11,27,
6170,ARPC1A,trt_sh,-0.993,-0.993,-0.735,14,4,10,24,
6171,YARS,trt_sh,-0.993,-0.993,-0.73,21,5,16,27,
6172,CCL1,trt_lig,-0.993,-0.993,-0.553,13,4,9,19,
6173,epirizole,trt_cp,-0.993,-0.993,0.66,52,20,32,93,Cyclooxygenase inhibitor
6174,RS-39604,trt_cp,-0.993,-0.993,-0.559,13,4,9,23,Serotonin receptor antagonist
6175,rucaparib,trt_cp,-0.993,-0.993,0.738,98,33,65,173,PARP inhibitor
6176,MTHFD2,trt_sh,-0.993,-0.993,-0.791,38,7,31,99,
6177,SB-202190,trt_cp,-0.993,-0.993,0.454,14,5,9,25,P38 MAPK inhibitor
6178,EMF-BCA1-64,trt_cp,-0.993,-0.993,0.679,18,7,11,30,Caspase inhibitor
6179,ELK1,trt_sh,-0.993,-0.993,0.575,21,9,12,41,
6180,NFIL3,trt_sh,-0.993,-0.993,-0.442,40,13,27,69,
6181,cyclazosin,trt_cp,-0.994,-0.994,0.972,11,6,5,18,Adrenergic receptor antagonist
6182,F2,trt_lig,-0.994,-0.994,0.893,10,4,6,19,
6183,ISOC1,trt_sh,-0.994,-0.994,0.463,20,7,13,39,
6184,CCL17,trt_lig,-0.994,-0.994,0.868,10,5,5,19,
6185,LY-2801653,trt_cp,-0.994,-0.994,-0.795,28,3,25,42,
6186,E2F5,trt_sh,-0.994,-0.994,0.571,14,6,8,30,
6187,BRD-K65050353,trt_cp,-0.994,-0.994,-0.832,12,2,10,17,
6188,RNGTT,trt_sh,-0.994,-0.994,-0.585,14,4,10,27,
6189,ARP-101,trt_cp,-0.994,-0.994,0.695,68,24,44,132,
6190,BRD-K97522823,trt_cp,-0.994,-0.994,-0.6,10,3,7,13,
6191,griseofulvin,trt_cp,-0.994,-0.994,0.924,28,14,14,56,Tubulin inhibitor
6192,PRE-084,trt_cp,-0.994,-0.994,0.821,11,5,6,23,Sigma receptor agonist
6193,VER-155008,trt_cp,-0.994,-0.994,-0.56,29,8,21,59,HSP inhibitor
6194,ARFIP2,trt_sh,-0.994,-0.994,0.514,25,9,16,35,
6195,gliclazide,trt_cp,-0.994,-0.994,-0.76,22,5,17,46,ATP channel blocker|Insulin secretagogue
6196,GPER,trt_sh,-0.994,-0.994,-0.786,21,5,16,36,
6197,RNMT,trt_sh,-0.994,-0.994,-0.56,28,6,22,44,
6198,ZNF134,trt_sh,-0.994,-0.994,-0.088,21,7,14,33,
6199,sparfloxacin,trt_cp,-0.995,-0.995,-0.753,18,4,14,46,Bacterial DNA gyrase inhibitor
6200,SA-84512,trt_cp,-0.995,-0.995,-0.401,10,3,7,25,
6201,bepridil,trt_cp,-0.995,-0.995,0.247,14,5,9,26,Calcium channel blocker
6202,ERGIC2,trt_sh,-0.995,-0.995,0.308,14,5,9,24,
6203,BRD-K99303177,trt_cp,-0.995,-0.995,0.695,12,5,7,17,
6204,ZD-7155,trt_cp,-0.995,-0.995,-0.609,10,3,7,19,Angiotensin receptor antagonist
6205,PISD,trt_sh,-0.995,-0.995,0.521,16,6,10,27,
6206,NOTCH2,trt_sh,-0.995,-0.995,-0.668,16,4,12,35,
6207,nimesulide,trt_cp,-0.995,-0.995,0.867,39,18,21,64,Cyclooxygenase inhibitor
6208,EXOC2,trt_sh,-0.995,-0.995,0.741,14,6,8,24,
6209,OGG1,trt_sh,-0.995,-0.995,-0.566,16,5,11,27,
6210,ARID4B,trt_sh,-0.995,-0.995,0.72,27,13,14,42,
6211,BCCIP,trt_sh,-0.996,-0.996,0.727,13,5,8,27,
6212,PXN,trt_sh,-0.996,-0.996,0.654,18,7,11,33,
6213,modafinil,trt_cp,-0.996,-0.996,-0.812,15,2,13,34,Adrenergic receptor agonist
6214,H2O,ctl_vehicle.cns,-0.996,-0.996,-0.813,11,3,8,20,
6215,GCK,trt_sh,-0.996,-0.996,0.801,19,8,11,33,
6216,SID-26681509,trt_cp,-0.996,-0.996,0.695,50,22,28,94,Cathepsin inhibitor
6217,norgestrel,trt_cp,-0.996,-0.996,0.848,40,15,25,65,Progesterone receptor agonist
6218,lacZ,ctl_vector.cns,-0.996,-0.996,0.294,14,5,9,23,
6219,SLC25A28,trt_sh,-0.996,-0.996,-0.668,15,4,11,33,
6220,flutamide,trt_cp,-0.997,-0.997,0.788,102,46,56,181,Androgen receptor antagonist
6221,NOD1,trt_sh,-0.997,-0.997,0.712,21,8,13,33,
6222,MRPS16,trt_sh,-0.997,-0.997,-0.654,30,8,22,43,
6223,HEXIM1,trt_sh,-0.997,-0.997,-0.581,14,4,10,24,
6224,GPX2,trt_sh,-0.997,-0.997,-0.555,12,3,9,24,
6225,CCNB2,trt_sh,-0.997,-0.997,-0.688,43,13,30,66,
6226,DNTTIP2,trt_sh,-0.997,-0.997,-0.462,16,5,11,36,
6227,TSPAN4,trt_sh,-0.997,-0.997,-0.502,26,7,19,42,
6228,ALDH9A1,trt_sh,-0.997,-0.997,0.776,67,29,38,105,
6229,STK38L,trt_sh,-0.997,-0.997,-0.517,21,6,15,38,
6230,PTGS2,trt_sh,-0.997,-0.997,-0.211,15,5,10,24,
6231,TNFRSF11B,trt_lig,-0.997,-0.997,0.305,11,4,7,19,
6232,BRD-K09191212,trt_cp,-0.997,-0.997,-0.789,18,5,13,31,
6233,vorinostat,trt_cp,-0.997,-0.997,-0.644,691,185,506,1533,HDAC inhibitor
6234,ledipasvir,trt_cp,-0.997,-0.997,-0.587,22,7,15,42,HCV inhibitor
6235,ACLY,trt_xpr,-0.997,-0.997,0.728,31,13,18,66,
6236,AKAP13,trt_sh,-0.997,-0.997,-0.603,13,2,11,33,
6237,methocarbamol,trt_cp,-0.997,-0.997,-0.468,34,11,23,64,Muscle relaxant
6238,RAD23B,trt_sh,-0.997,-0.997,-0.485,19,6,13,44,
6239,TAK-285,trt_cp,-0.997,-0.997,-0.766,25,7,18,42,EGFR inhibitor
6240,TCEB3,trt_sh,-0.997,-0.997,-0.494,18,5,13,33,
6241,pindolol,trt_cp,-0.997,-0.997,0.438,45,16,29,68,Adrenergic receptor antagonist
6242,CDO1,trt_sh,-0.998,-0.998,0.812,18,8,10,27,
6243,BRD-K01800709,trt_cp,-0.998,-0.998,0.798,10,5,5,18,
6244,BRD-K00944562,trt_cp,-0.998,-0.998,-0.87,11,1,10,17,
6245,ULK3,trt_sh,-0.998,-0.998,0.836,23,11,12,36,
6246,PLA2G4A,trt_sh,-0.998,-0.998,0.701,15,7,8,24,
6247,GDC-0980,trt_cp,-0.998,-0.998,0.905,47,25,22,156,"mTOR inhibitor, PI3K inhibitor"
6248,dibenzepin,trt_cp,-0.998,-0.998,-0.204,15,5,10,23,Norepinephrine reuptake inhibitor
6249,S100A6,trt_sh,-0.998,-0.998,0.55,20,8,12,27,
6250,TAB2,trt_sh,-0.998,-0.998,-0.726,15,3,12,27,
6251,flurbiprofen-(+/-),trt_cp,-0.999,-0.999,-0.559,11,3,8,26,Cyclooxygenase inhibitor
6252,NUMB,trt_sh,-0.999,-0.999,0.658,19,9,10,27,
6253,PSMD8,trt_sh,-0.999,-0.999,0.897,16,7,9,27,
6254,acenocoumarol,trt_cp,-0.999,-0.999,0.774,20,10,10,46,Vitamin K antagonist
6255,cinaciguat,trt_cp,-0.999,-0.999,-0.645,17,5,12,42,guanylate cyclase activator
6256,BRD-A12083771,trt_cp,-0.999,-0.999,0.697,44,17,27,74,
6257,bicalutamide,trt_cp,-0.999,-0.999,0.965,46,23,23,82,Androgen receptor antagonist
6258,ARNT,trt_sh,-0.999,-0.999,0.27,20,7,13,33,
6259,fluticasone,trt_cp,-0.999,-0.999,0.725,22,8,14,40,Glucocorticoid receptor agonist
6260,TLR8,trt_sh,-0.999,-0.999,0.811,18,7,11,33,
6261,tyrphostin-AG-1288,trt_cp,-0.999,-0.999,-0.705,10,3,7,18,TNF production inhibitor
6262,BRD-K22831754,trt_cp,-0.999,-0.999,0.635,12,5,7,15,
6263,RBM34,trt_sh,-0.999,-0.999,-0.7,23,6,17,39,
6264,ANXA1,trt_sh,-0.999,-0.999,-0.179,21,7,14,33,
6265,SERPIND1,trt_sh,-0.999,-0.999,-0.776,16,4,12,27,
6266,ODC1,trt_sh,-0.999,-0.999,-0.665,17,4,13,27,
6267,PTGFR,trt_sh,-1.0,-1.0,-0.178,15,5,10,26,
6268,BRD-K54343811,trt_cp,-1.0,-1.0,0.757,58,29,29,96,
6269,SB-203580,trt_cp,-1.0,-1.0,0.869,111,55,56,207,P38 MAPK inhibitor
6270,ECSIT,trt_sh,-1.0,-1.0,-0.725,16,4,12,24,
6271,ZNF554,trt_sh,-1.0,-1.0,0.656,15,6,9,24,
6272,MD-049,trt_cp,-1.0,-1.0,0.669,12,5,7,17,
6273,BRD-K95760042,trt_cp,-1.0,-1.0,0.746,21,8,13,34,
6274,SDHD,trt_sh,-1.0,-1.0,0.696,63,24,39,97,
6275,inositol,trt_cp,-1.0,-1.0,-0.715,27,8,19,42,insulin sensitizer
6276,STK-661558,trt_cp,-1.0,-1.0,0.616,17,7,10,30,
6277,WWTR1,trt_sh,-1.0,-1.0,0.675,25,9,16,41,
6278,methoxsalen,trt_cp,-1.0,-1.0,0.792,33,18,15,76,DNA synthesis inhibitor
6279,CLCN3,trt_sh,-1.0,-1.0,-0.722,22,6,16,39,
6280,SA-1472655,trt_cp,-1.0,-1.0,-0.886,11,1,10,18,
6281,alfuzosin,trt_cp,-1.0,-1.0,0.972,23,13,10,37,Adrenergic receptor antagonist
6282,NOSIP,trt_sh,-1.001,-1.001,-0.705,25,7,18,43,
6283,JAK3-inhibitor-I,trt_cp,-1.001,-1.001,-0.696,11,2,9,19,JAK inhibitor
6284,RAN-30,trt_cp,-1.001,-1.001,0.545,10,4,6,17,
6285,PTMS,trt_sh,-1.001,-1.001,0.761,51,22,29,76,
6286,SOAT1,trt_sh,-1.001,-1.001,-0.792,16,3,13,31,
6287,EPB41L2,trt_sh,-1.001,-1.001,0.926,25,11,14,39,
6288,etoposide,trt_cp,-1.001,-1.001,0.527,58,22,36,100,Topoisomerase inhibitor
6289,NDUFS3,trt_sh,-1.001,-1.001,0.959,15,7,8,27,
6290,RHOBTB1,trt_sh.cgs,-1.001,-1.001,-0.596,11,3,8,14,
6291,safingol,trt_cp,-1.001,-1.001,0.655,25,11,14,42,PKC inhibitor
6292,dantron,trt_cp,-1.001,-1.001,-0.668,11,3,8,19,Laxative
6293,BCL3,trt_sh,-1.001,-1.001,-0.67,19,5,14,33,
6294,BRD-K64058329,trt_cp,-1.002,-1.002,0.33,11,4,7,29,
6295,zardaverine,trt_cp,-1.002,-1.002,0.787,46,19,27,76,Phosphodiesterase inhibitor
6296,KLF3,trt_sh,-1.002,-1.002,0.692,16,6,10,27,
6297,FUT2,trt_sh,-1.002,-1.002,0.612,16,6,10,33,
6298,KIF11,trt_sh,-1.002,-1.002,0.725,94,34,60,142,
6299,ARHGEF5,trt_sh,-1.002,-1.002,-0.72,41,9,32,71,
6300,ALDH5A1,trt_sh,-1.002,-1.002,0.207,17,6,11,30,
6301,BRD-K81647657,trt_cp,-1.002,-1.002,0.575,33,12,21,65,
6302,BRD-K41429297,trt_cp,-1.002,-1.002,0.759,11,5,6,17,
6303,thiomersal,trt_cp,-1.002,-1.002,0.547,24,9,15,46,Other antibiotic
6304,ivachtin,trt_cp,-1.002,-1.002,0.942,12,7,5,19,Caspase inhibitor
6305,KIF5C,trt_sh,-1.002,-1.002,0.563,24,9,15,42,
6306,AZD-4547,trt_cp,-1.002,-1.002,0.852,83,38,45,172,
6307,BUB1B,trt_sh.cgs,-1.003,-1.003,0.744,10,5,5,14,
6308,WAY-170523,trt_cp,-1.003,-1.003,-0.57,10,1,9,19,Metalloproteinase inhibitor
6309,MK-0893,trt_cp,-1.003,-1.003,0.857,23,12,11,42,glucagon receptor antagonist
6310,MK-0752,trt_cp,-1.003,-1.003,0.959,20,8,12,42,gamma secretase inhibitor
6311,MACF1,trt_sh,-1.003,-1.003,0.758,26,11,15,41,
6312,VPS8,trt_sh,-1.003,-1.003,0.806,25,10,15,33,
6313,FDXR,trt_sh,-1.003,-1.003,-0.671,20,5,15,27,
6314,BIX-01294,trt_cp,-1.003,-1.003,0.473,91,32,59,155,DNA methyltransferase inhibitor|Histone lysine methyltransferase inhibitor
6315,ABT-737,trt_cp,-1.004,-1.004,0.775,145,61,84,261,BCL inhibitor
6316,FBXO5,trt_sh,-1.004,-1.004,-0.723,19,4,15,33,
6317,PLK2,trt_sh,-1.004,-1.004,0.687,23,9,14,43,
6318,JAS07-005,trt_cp,-1.004,-1.004,0.879,10,4,6,15,
6319,warfarin,trt_cp,-1.004,-1.004,0.747,51,24,27,90,Vitamin K antagonist
6320,tamibarotene,trt_cp,-1.004,-1.004,0.829,37,15,22,68,Retinoid receptor agonist
6321,BCL2L1,trt_xpr,-1.004,-1.004,0.695,33,13,20,66,
6322,VHL,trt_sh,-1.004,-1.004,-0.12,27,9,18,41,
6323,swainsonine,trt_cp,-1.004,-1.004,0.866,23,11,12,42,alpha mannosidase inhibitor
6324,PRDM4,trt_sh,-1.004,-1.004,0.873,18,9,9,27,
6325,sertraline,trt_cp,-1.004,-1.004,0.595,40,15,25,80,Serotonin receptor antagonist
6326,rimcazole,trt_cp,-1.004,-1.004,0.739,32,16,16,74,Sigma receptor antagonist
6327,thiostrepton,trt_cp,-1.005,-1.005,-0.66,29,9,20,47,FOXM1 inhibitor|Protein synthesis inhibitor
6328,ABCC2,trt_sh,-1.005,-1.005,0.885,21,10,11,27,
6329,BRD-K54159704,trt_cp,-1.005,-1.005,-0.71,10,2,8,17,
6330,TCPOBOP,trt_cp,-1.005,-1.005,0.786,18,7,11,24,CAR agonist
6331,SMURF2,trt_sh,-1.005,-1.005,-0.562,24,7,17,41,
6332,lisinopril,trt_cp,-1.005,-1.005,-0.817,31,3,28,45,Angiotensin converting enzyme inhibitor
6333,clozapine,trt_cp,-1.005,-1.005,-0.62,51,12,39,78,Serotonin receptor antagonist|Dopamine receptor antagonist
6334,PGBD1,trt_sh,-1.005,-1.005,-0.618,18,4,14,27,
6335,LY-215490,trt_cp,-1.006,-1.006,-0.691,19,3,16,42,
6336,PRKAB2,trt_sh,-1.006,-1.006,0.758,20,9,11,34,
6337,granisetron,trt_cp,-1.006,-1.006,-0.093,27,9,18,59,Serotonin receptor antagonist
6338,GTDC1,trt_sh,-1.006,-1.006,0.765,22,12,10,33,
6339,RXFP4,trt_sh,-1.006,-1.006,0.782,15,8,7,24,
6340,PRMT2,trt_sh,-1.006,-1.006,-0.597,16,5,11,27,
6341,isoconazole,trt_cp,-1.006,-1.006,-0.602,22,6,16,42,fungal lanosterol demethylase inhibitor
6342,FBP1,trt_oe,-1.006,-1.006,0.329,11,4,7,17,
6343,SF3B1,trt_sh,-1.006,-1.006,-0.824,10,3,7,24,
6344,DDR1,trt_sh,-1.006,-1.006,0.673,109,42,67,181,
6345,HLA-DQA1,trt_sh,-1.007,-1.007,-0.73,20,4,16,27,
6346,strophanthidin,trt_cp,-1.007,-1.007,0.915,18,8,10,31,ATPase inhibitor
6347,celastrol,trt_cp,-1.007,-1.007,0.641,89,31,58,196,Anti-inflammatory agent|Antioxidant|HSP inhibitor|NFkB pathway inhibitor|Topoisomerase inhibitor
6348,siguazodan,trt_cp,-1.007,-1.007,-0.605,41,12,29,76,Phosphodiesterase inhibitor
6349,torcitabine,trt_cp,-1.007,-1.007,0.704,26,12,14,42,DNA polymerase inhibitor
6350,"7,8-dihydro-L-biopterin",trt_cp,-1.007,-1.007,0.612,12,5,7,18,Dihydroneopterin aldolase inhibitor
6351,WNT5A,trt_sh,-1.007,-1.007,0.389,23,8,15,41,
6352,HGS,trt_sh,-1.007,-1.007,-0.519,34,10,24,55,
6353,carbachol,trt_cp,-1.007,-1.007,0.807,25,11,14,46,Cholinergic receptor agonist
6354,EMF-csc-9,trt_cp,-1.007,-1.007,-0.656,14,4,10,25,
6355,ACTN1,trt_sh,-1.007,-1.007,0.886,15,7,8,27,
6356,ixabepilone,trt_cp,-1.008,-1.008,-0.754,23,6,17,42,microtubule stabilizing agent
6357,KLF11,trt_sh,-1.008,-1.008,0.828,16,7,9,27,
6358,trimebutine,trt_cp,-1.008,-1.008,-0.571,36,11,25,53,Opioid receptor agonist
6359,atracurium,trt_cp,-1.008,-1.008,0.355,35,12,23,56,Acetylcholine receptor antagonist
6360,alvimopan,trt_cp,-1.008,-1.008,0.698,24,11,13,42,opioid receptor antagonist
6361,SEC24C,trt_sh,-1.008,-1.008,0.753,11,5,6,36,
6362,SA-83851,trt_cp,-1.008,-1.008,-0.574,10,3,7,18,
6363,TWIST1,trt_sh,-1.008,-1.008,0.852,18,7,11,32,
6364,BRD-K12168891,trt_cp,-1.008,-1.008,0.902,20,10,10,30,
6365,SA-1456443,trt_cp,-1.008,-1.008,-0.848,10,2,8,15,
6366,3-deazaadenosine,trt_cp,-1.008,-1.008,0.535,22,8,14,42,adenosylhomocysteinase inhibitor
6367,CD-1530,trt_cp,-1.009,-1.009,0.791,23,10,13,58,Retinoid receptor agonist
6368,PQ-401,trt_cp,-1.009,-1.009,0.697,13,5,8,19,IGF-1 inhibitor|Insulin growth factor receptor inhibitor
6369,nizatidine,trt_cp,-1.009,-1.009,0.827,36,16,20,53,Histamine receptor antagonist
6370,RPS19,trt_sh,-1.009,-1.009,-0.711,25,7,18,33,
6371,pentobarbital,trt_cp,-1.009,-1.009,-0.836,33,5,28,60,Barbiturate antiepileptic|GABA receptor modulator
6372,BRD-K69569876,trt_cp,-1.009,-1.009,0.951,18,7,11,30,
6373,tramadol,trt_cp,-1.009,-1.009,0.789,46,19,27,74,Opioid receptor agonist|Norepinephrine reputake inhibitor|Serotonin reuptake inhibitor
6374,KDELR2,trt_sh,-1.009,-1.009,0.774,27,11,16,42,
6375,PHF5A,trt_sh,-1.009,-1.009,0.67,16,6,10,27,
6376,digoxin,trt_cp,-1.009,-1.009,0.132,51,17,34,96,ATPase inhibitor
6377,SLC36A1,trt_sh,-1.009,-1.009,0.672,19,8,11,36,
6378,BRAF,trt_sh,-1.009,-1.009,-0.351,134,44,90,231,
6379,HMMR,trt_sh,-1.009,-1.009,0.529,16,6,10,24,
6380,NDUFA6,trt_sh,-1.009,-1.009,0.904,19,10,9,27,
6381,PEMT,trt_sh,-1.009,-1.009,0.649,17,7,10,27,
6382,COG4,trt_sh,-1.009,-1.009,0.513,24,9,15,42,
6383,NDUFA1,trt_sh,-1.009,-1.009,-0.745,19,2,17,27,
6384,ADRA2A,trt_sh,-1.009,-1.009,-0.418,13,4,9,24,
6385,METAP2,trt_sh,-1.009,-1.009,-0.188,21,7,14,33,
6386,MYLIP,trt_sh,-1.009,-1.009,0.839,15,7,8,27,
6387,CKB,trt_sh,-1.01,-1.01,0.773,23,10,13,37,
6388,radezolid,trt_cp,-1.01,-1.01,-0.734,28,7,21,42,"bacterial 30S ribosomal subunit inhibitor, bacterial 50S ribosomal subunit inhibitor"
6389,xanthoxyline,trt_cp,-1.01,-1.01,0.195,11,4,7,19,Other antifungal
6390,CRKL,trt_sh,-1.01,-1.01,0.81,116,50,66,194,
6391,UGDH,trt_sh,-1.01,-1.01,-0.377,40,13,27,72,
6392,glipizide,trt_cp,-1.01,-1.01,0.244,41,14,27,75,Sulfonylurea
6393,tolbutamide,trt_cp,-1.01,-1.01,0.647,37,16,21,75,ATP channel blocker
6394,SA-441145,trt_cp,-1.01,-1.01,0.196,11,4,7,16,
6395,IRF5,trt_sh,-1.01,-1.01,-0.553,14,4,10,27,
6396,GPR107,trt_sh,-1.01,-1.01,0.829,14,6,8,27,
6397,camicinal,trt_cp,-1.01,-1.01,-0.585,19,6,13,42,motilin receptor agonist
6398,GTF2H3,trt_sh,-1.01,-1.01,-0.689,15,4,11,27,
6399,DDIT3,trt_sh,-1.01,-1.01,0.715,24,10,14,41,
6400,SENP6,trt_sh,-1.01,-1.01,0.338,26,9,17,39,
6401,PRKCB,trt_sh,-1.01,-1.01,0.92,20,11,9,42,
6402,TAS-103,trt_cp,-1.011,-1.011,-0.772,25,5,20,42,topoisomerase inhibitor
6403,homatropine,trt_cp,-1.011,-1.011,-0.587,23,6,17,49,Acetylcholine receptor antagonist
6404,ZFP1,trt_sh,-1.011,-1.011,0.745,18,8,10,27,
6405,PRCP,trt_sh,-1.011,-1.011,-0.505,22,7,15,42,
6406,calcipotriol,trt_cp,-1.011,-1.011,-0.603,14,4,10,33,Vitamin D receptor agonist
6407,foretinib,trt_cp,-1.011,-1.011,0.566,105,37,68,204,VEGFR inhibitor
6408,pazufloxacin,trt_cp,-1.011,-1.011,-0.611,19,5,14,53,Topoisomerase inhibitor
6409,KDM5A,trt_sh,-1.011,-1.011,-0.599,55,16,39,75,
6410,TIMELESS,trt_sh,-1.012,-1.012,0.758,19,8,11,33,
6411,asiatic-acid,trt_cp,-1.012,-1.012,0.371,14,5,9,23,Apoptosis stimulant
6412,ADI1,trt_sh,-1.012,-1.012,-0.644,23,5,18,36,
6413,bifonazole,trt_cp,-1.012,-1.012,-0.425,28,9,19,53,Sterol demethylase inhibitor
6414,BRD-K88569143,trt_cp,-1.012,-1.012,0.662,15,6,9,17,
6415,SLC39A6,trt_sh,-1.012,-1.012,0.516,61,21,40,104,
6416,RIPK1,trt_sh,-1.012,-1.012,0.634,25,9,16,44,
6417,ZNF426,trt_sh,-1.012,-1.012,0.663,15,6,9,24,
6418,DYNLL1,trt_sh,-1.012,-1.012,0.702,13,6,7,27,
6419,SV2A,trt_sh,-1.012,-1.012,0.438,14,5,9,27,
6420,valsartan,trt_cp,-1.012,-1.012,0.699,45,18,27,83,Angiotensin receptor antagonist
6421,pifithrin,trt_cp,-1.012,-1.012,0.961,10,4,6,19,Interleukin receptor antagonist
6422,KARS,trt_sh,-1.012,-1.012,0.662,14,7,7,27,
6423,PHB,trt_sh,-1.012,-1.012,-0.478,16,5,11,27,
6424,ANG,trt_sh,-1.012,-1.012,0.855,13,6,7,24,
6425,ropinirole,trt_cp,-1.012,-1.012,-0.67,41,12,29,69,Dopamine receptor agonist
6426,WDTC1,trt_sh,-1.012,-1.012,0.814,18,8,10,39,
6427,PDK1,trt_sh,-1.013,-1.013,0.851,25,10,15,37,
6428,ST-4029487,trt_cp,-1.013,-1.013,-0.736,11,2,9,17,
6429,B4GALNT1,trt_sh,-1.013,-1.013,-0.687,14,4,10,27,
6430,scopolamine-n-oxide,trt_cp,-1.013,-1.013,0.682,10,4,6,19,Acetylcholine receptor antagonist
6431,dinoprost,trt_cp,-1.013,-1.013,0.549,16,7,9,46,Prostacyclin analog
6432,terfenadine,trt_cp,-1.013,-1.013,0.657,12,5,7,26,Histamine receptor antagonist
6433,BRD-K77014406,trt_cp,-1.013,-1.013,0.703,19,8,11,30,
6434,RBPJ,trt_sh,-1.013,-1.013,-0.602,22,5,17,32,
6435,GR-206,trt_cp,-1.013,-1.013,0.729,15,6,9,24,Aryl hydrocarbon receptor ligand
6436,amiodarone,trt_cp,-1.013,-1.013,0.756,85,39,46,155,Potassium channel blocker
6437,PAF1,trt_sh,-1.013,-1.013,-0.685,25,7,18,39,
6438,cefepime,trt_cp,-1.013,-1.013,0.261,20,7,13,46,Bacterial cell wall synthesis inhibitor
